sku,location_id,window_index,category,climate_zone,date_start,date_end,quantity_sold,prediction,raw_prediction,baseline_prediction,avg_daily_sales,zero_sales_share,cv_demand,demand_segment,is_weather_sensitive_category,stockout_days,weather_spike_days,cold_snap_days,heatwave_days,starting_stock,baseline_units,weather_trigger_days,actual_spike,predicted_spike,rank_score,ranked_alert,stockout_risk_actual,stockout_risk_predicted,action_alert,true_positive_alert,false_positive_alert,false_negative_alert,potential_stockout_units,predicted_shortage_units,stockout_units_flagged,unnecessary_order_units_proxy
PEU-AIR-FILTER,ES_MAD,0,filters,South,2025-11-17,2025-12-07,146,147.8848882684039,147.8848882684039,145.03571428571428,6.621533442088091,0.0,0.1078646517858968,high_volume,False,0,0,0,0,,145.03571428571428,0,0,0,5.914077268951036,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,ES_MAD,1,filters,South,2025-12-08,2025-12-28,141,141.11472266019243,141.11472266019243,144.64285714285714,6.621533442088091,0.0,0.1078646517858968,high_volume,False,0,0,0,0,,144.64285714285714,0,0,0,0.2157293035717936,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,ES_MAD,2,filters,South,2025-12-29,2025-12-31,21,22.05896390286001,22.05896390286001,20.535714285714285,6.621533442088091,0.0,0.1078646517858968,high_volume,False,0,0,0,0,,20.535714285714285,0,0,0,3.2622285378632463,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,FI_HEL,0,filters,Nordic,2025-11-17,2025-12-07,176,171.65766356407778,171.65766356407778,170.5,7.641109298531811,0.0,0.1013507371553351,high_volume,False,0,21,14,0,,170.5,35,0,0,90.01802860246623,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,FI_HEL,1,filters,Nordic,2025-12-08,2025-12-28,163,159.62816069010594,159.62816069010594,172.35714285714286,7.641109298531811,0.0,0.1013507371553351,high_volume,False,0,21,21,0,,172.35714285714286,42,0,0,105.20270147431069,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,FI_HEL,2,filters,Nordic,2025-12-29,2025-12-31,24,24.11221656269946,24.11221656269946,24.0,7.641109298531811,0.0,0.1013507371553351,high_volume,False,0,3,3,0,,24.0,6,0,0,15.427134599709587,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,FR_PAR,0,filters,West,2025-11-17,2025-12-07,161,161.2364719841724,161.2364719841724,160.5,7.215334420880914,0.0,0.1032371879102446,high_volume,False,0,1,0,0,,160.5,1,0,0,4.179418344165283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,FR_PAR,1,filters,West,2025-12-08,2025-12-28,155,151.56137565864535,151.56137565864535,159.71428571428572,7.215334420880914,0.0,0.1032371879102446,high_volume,False,0,0,0,0,,159.71428571428572,0,0,0,0.2064743758204893,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,FR_PAR,2,filters,West,2025-12-29,2025-12-31,24,23.571917101704653,23.571917101704653,22.75,7.215334420880914,0.0,0.1032371879102446,high_volume,False,0,0,0,0,,22.75,0,0,0,1.8503085792297949,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,IT_MIL,0,filters,South,2025-11-17,2025-12-07,156,155.32563212319778,155.32563212319778,153.0,6.818923327895596,0.0,0.1045247459884417,high_volume,False,0,0,0,0,,153.0,0,0,0,4.860313738372439,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,IT_MIL,1,filters,South,2025-12-08,2025-12-28,149,146.76536791342804,146.76536791342804,153.57142857142858,6.818923327895596,0.0,0.1045247459884417,high_volume,False,0,0,0,0,,153.57142857142858,0,0,0,0.2090494919768835,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,IT_MIL,2,filters,South,2025-12-29,2025-12-31,21,22.895710160530317,22.895710160530317,21.857142857142858,6.818923327895596,0.0,0.1045247459884417,high_volume,False,0,0,0,0,,21.857142857142858,0,0,0,2.286184098751796,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,NL_AMS,0,filters,West,2025-11-17,2025-12-07,159,156.99250966987955,156.99250966987955,154.71428571428572,6.959216965742251,0.0,0.1039023941450959,high_volume,False,0,1,0,0,,154.71428571428572,1,0,0,7.2642526994778525,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,NL_AMS,1,filters,West,2025-12-08,2025-12-28,147,148.47229341701288,148.47229341701288,156.03571428571428,6.959216965742251,0.0,0.1039023941450959,high_volume,False,0,0,0,0,,156.03571428571428,0,0,0,0.2078047882901919,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,NL_AMS,2,filters,West,2025-12-29,2025-12-31,24,22.85732445873272,22.85732445873272,21.892857142857142,6.959216965742251,0.0,0.1039023941450959,high_volume,False,0,0,0,0,,21.892857142857142,0,0,0,2.1367394200413394,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,PL_WAW,0,filters,Central,2025-11-17,2025-12-07,148,150.24189307631812,150.24189307631812,148.03571428571428,6.580750407830343,0.0,0.108020370438275,high_volume,False,0,2,0,0,,148.03571428571428,2,0,0,9.628398322084236,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,PL_WAW,1,filters,Central,2025-12-08,2025-12-28,139,137.98597337162028,137.98597337162028,145.21428571428572,6.580750407830343,0.0,0.108020370438275,high_volume,False,0,21,0,0,,145.21428571428572,21,0,0,52.71604074087655,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,PL_WAW,2,filters,Central,2025-12-29,2025-12-31,23,21.581846866864907,21.581846866864907,20.32142857142857,6.580750407830343,0.0,0.108020370438275,high_volume,False,0,3,0,0,,20.32142857142857,3,0,0,10.236877331749229,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,RO_BUC,0,filters,East,2025-11-17,2025-12-07,144,145.6774643107771,145.6774643107771,142.89285714285714,6.389885807504078,0.0,0.1069486665278217,high_volume,False,0,1,0,0,,142.89285714285714,1,0,0,8.283111668895588,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,RO_BUC,1,filters,East,2025-12-08,2025-12-28,138,137.00437699846415,137.00437699846415,142.67857142857142,6.389885807504078,0.0,0.1069486665278217,high_volume,False,0,12,0,0,,142.67857142857142,12,0,0,30.213897333055645,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,RO_BUC,2,filters,East,2025-12-29,2025-12-31,20,21.20396443287517,21.20396443287517,20.17857142857143,6.389885807504078,0.0,0.1069486665278217,high_volume,False,0,3,0,0,,20.17857142857143,3,0,0,9.764683341663131,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,SE_STO,0,filters,Nordic,2025-11-17,2025-12-07,166,162.12565479389474,162.12565479389474,162.46428571428572,7.3278955954323,0.0,0.1039479677828737,high_volume,False,0,21,0,0,,162.46428571428572,21,0,0,52.70789593556575,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,SE_STO,1,filters,Nordic,2025-12-08,2025-12-28,160,156.49009545831697,156.49009545831697,164.96428571428572,7.3278955954323,0.0,0.1039479677828737,high_volume,False,0,21,20,0,,164.96428571428572,41,0,0,102.70789593556574,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-AIR-FILTER,SE_STO,2,filters,Nordic,2025-12-29,2025-12-31,25,24.060959721570697,24.060959721570697,23.392857142857142,7.3278955954323,0.0,0.1039479677828737,high_volume,False,0,3,3,0,,23.392857142857142,6,0,0,16.544101092992857,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,CZ_PRG,0,coolant,Central,2025-11-17,2025-12-07,218,216.34776509776725,216.34776509776725,220.17857142857144,6.350734094616639,0.0,0.2758042308857052,high_volume,True,0,0,0,0,,220.17857142857144,0,0,0,4.55160846177141,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,CZ_PRG,1,coolant,Central,2025-12-08,2025-12-28,188,186.8041219055163,186.8041219055163,207.8571428571429,6.350734094616639,0.0,0.2758042308857052,high_volume,True,0,21,0,0,,207.8571428571429,21,0,0,57.05160846177141,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,CZ_PRG,2,coolant,Central,2025-12-29,2025-12-31,29,28.464782437174293,28.464782437174293,27.57142857142857,6.350734094616639,0.0,0.2758042308857052,high_volume,True,0,3,0,0,,27.57142857142857,3,0,0,13.838316193262855,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,DE_BER,0,coolant,Central,2025-11-17,2025-12-07,226,223.73315765519533,223.73315765519533,233.6071428571429,6.750407830342578,0.0,0.2755087510612751,high_volume,True,0,1,0,0,,233.6071428571429,1,0,0,7.051017502122551,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,DE_BER,1,coolant,Central,2025-12-08,2025-12-28,201,197.7652936091644,197.7652936091644,217.4642857142857,6.750407830342578,0.0,0.2755087510612751,high_volume,True,0,8,0,0,,217.4642857142857,8,0,0,24.55101750212255,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,DE_BER,2,coolant,Central,2025-12-29,2025-12-31,30,30.738033024691752,30.738033024691752,29.464285714285715,6.750407830342578,0.0,0.2755087510612751,high_volume,True,0,3,0,0,,29.464285714285715,3,0,0,14.598512122934624,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,DK_CPH,0,coolant,North_Central,2025-11-17,2025-12-07,229,224.4459039728786,224.4459039728786,230.3571428571429,6.613376835236542,0.0,0.274804534492305,high_volume,True,0,1,0,0,,230.3571428571429,1,0,0,7.04960906898461,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,DK_CPH,1,coolant,North_Central,2025-12-08,2025-12-28,199,196.5224575579476,196.5224575579476,219.25,6.613376835236542,0.0,0.274804534492305,high_volume,True,0,0,0,0,,219.25,0,0,0,4.54960906898461,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,DK_CPH,2,coolant,North_Central,2025-12-29,2025-12-31,30,29.725762263151587,29.725762263151587,29.357142857142858,6.613376835236542,0.0,0.274804534492305,high_volume,True,0,2,0,0,,29.357142857142858,2,0,0,10.28684788100207,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,EE_TLL,0,coolant,Nordic,2025-11-17,2025-12-07,256,246.91906044414063,246.91906044414063,251.57142857142856,7.314845024469821,0.0,0.2939884997098973,high_volume,True,0,21,9,0,,251.57142857142856,30,0,0,79.5879769994198,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,EE_TLL,1,coolant,Nordic,2025-12-08,2025-12-28,248,244.5076572528184,244.5076572528184,254.7142857142857,7.314845024469821,0.0,0.2939884997098973,high_volume,True,0,21,21,0,,254.7142857142857,42,0,0,109.5879769994198,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,EE_TLL,2,coolant,Nordic,2025-12-29,2025-12-31,37,36.97081864909294,36.97081864909294,36.25,7.314845024469821,0.0,0.2939884997098973,high_volume,True,0,3,3,0,,36.25,6,0,0,21.02961429760568,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,ES_MAD,0,coolant,South,2025-11-17,2025-12-07,224,220.54825154592075,220.54825154592075,227.07142857142856,6.939641109298532,0.0,0.2785467829505095,high_volume,True,0,0,0,0,,227.07142857142856,0,0,0,4.5570935659010186,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,ES_MAD,1,coolant,South,2025-12-08,2025-12-28,192,191.02601899554944,191.02601899554944,212.64285714285717,6.939641109298532,0.0,0.2785467829505095,high_volume,True,0,0,0,0,,212.64285714285717,0,0,0,4.5570935659010186,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,ES_MAD,2,coolant,South,2025-12-29,2025-12-31,30,28.755059611273232,28.755059611273232,28.392857142857142,6.939641109298532,0.0,0.2785467829505095,high_volume,True,0,0,0,0,,28.392857142857142,0,0,0,5.281498502733198,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,FI_HEL,0,coolant,Nordic,2025-11-17,2025-12-07,283,268.0135426424133,268.0135426424133,271.0,7.867862969004894,0.0,0.2936265184688159,high_volume,True,0,21,14,0,,271.0,35,0,0,92.08725303693762,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,FI_HEL,1,coolant,Nordic,2025-12-08,2025-12-28,265,259.9379439897877,259.9379439897877,278.32142857142856,7.867862969004894,0.0,0.2936265184688159,high_volume,True,0,21,21,0,,278.32142857142856,42,0,0,109.58725303693762,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,FI_HEL,2,coolant,Nordic,2025-12-29,2025-12-31,39,39.924443283682976,39.924443283682976,38.75,7.867862969004894,0.0,0.2936265184688159,high_volume,True,0,3,3,0,,38.75,6,0,0,21.936139604303584,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,FR_PAR,0,coolant,West,2025-11-17,2025-12-07,243,240.03156700380208,240.03156700380208,248.07142857142856,7.127243066884176,0.0,0.2752942985549941,high_volume,True,0,1,0,0,,248.07142857142856,1,0,0,7.050588597109988,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,FR_PAR,1,coolant,West,2025-12-08,2025-12-28,214,208.4249015660516,208.4249015660516,232.57142857142856,7.127243066884176,0.0,0.2752942985549941,high_volume,True,0,0,0,0,,232.57142857142856,0,0,0,4.550588597109988,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,FR_PAR,2,coolant,West,2025-12-29,2025-12-31,32,33.1648816705395,33.1648816705395,31.285714285714285,7.127243066884176,0.0,0.2752942985549941,high_volume,True,0,0,0,0,,31.285714285714285,0,0,0,8.30892336676042,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,IT_MIL,0,coolant,South,2025-11-17,2025-12-07,226,223.0275241537639,223.0275241537639,233.1071428571429,7.0163132137031,0.0,0.2986872692330047,high_volume,True,0,0,0,0,,233.1071428571429,0,0,0,4.59737453846601,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,IT_MIL,1,coolant,South,2025-12-08,2025-12-28,203,197.47221787748555,197.47221787748555,217.92857142857144,7.0163132137031,0.0,0.2986872692330047,high_volume,True,0,0,0,0,,217.92857142857144,0,0,0,4.59737453846601,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,IT_MIL,2,coolant,South,2025-12-29,2025-12-31,32,31.384541701063757,31.384541701063757,29.678571428571427,7.0163132137031,0.0,0.2986872692330047,high_volume,True,0,0,0,0,,29.678571428571427,0,0,0,8.009315083450662,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,NL_AMS,0,coolant,West,2025-11-17,2025-12-07,235,230.71099550642305,230.71099550642305,239.57142857142856,6.846655791190865,0.0,0.2780263329399978,high_volume,True,0,1,0,0,,239.57142857142856,1,0,0,7.056052665879996,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,NL_AMS,1,coolant,West,2025-12-08,2025-12-28,204,202.2696261745679,202.2696261745679,225.64285714285717,6.846655791190865,0.0,0.2780263329399978,high_volume,True,0,0,0,0,,225.64285714285717,0,0,0,4.556052665879996,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,NL_AMS,2,coolant,West,2025-12-29,2025-12-31,31,31.448593375928247,31.448593375928247,30.25,6.846655791190865,0.0,0.2780263329399978,high_volume,True,0,0,0,0,,30.25,0,0,0,6.953239417736491,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,PL_WAW,0,coolant,Central,2025-11-17,2025-12-07,221,219.59198013017968,219.59198013017968,225.6071428571429,6.536704730831974,0.0,0.2725444786848762,high_volume,True,0,2,0,0,,225.6071428571429,2,0,0,9.545088957369751,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,PL_WAW,1,coolant,Central,2025-12-08,2025-12-28,196,195.3850162555214,195.3850162555214,212.8571428571429,6.536704730831974,0.0,0.2725444786848762,high_volume,True,0,21,0,0,,212.8571428571429,21,0,0,57.04508895736975,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,PL_WAW,2,coolant,Central,2025-12-29,2025-12-31,29,29.53879981027493,29.53879981027493,28.82142857142857,6.536704730831974,0.0,0.2725444786848762,high_volume,True,0,3,0,0,,28.82142857142857,3,0,0,13.479831435062476,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,RO_BUC,0,coolant,East,2025-11-17,2025-12-07,213,213.00344127119047,213.00344127119047,219.4642857142857,6.508972267536705,0.0,0.2891088341792193,high_volume,True,0,1,0,0,,219.4642857142857,1,0,0,7.078217668358438,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,RO_BUC,1,coolant,East,2025-12-08,2025-12-28,187,187.0864309067341,187.0864309067341,205.0,6.508972267536705,0.0,0.2891088341792193,high_volume,True,0,12,0,0,,205.0,12,0,0,34.57821766835844,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0864309067341082
PEU-ANTIFREEZE-G12,RO_BUC,2,coolant,East,2025-12-29,2025-12-31,30,28.16293087809392,28.16293087809392,27.464285714285715,6.508972267536705,0.0,0.2891088341792193,high_volume,True,0,3,0,0,,27.464285714285715,3,0,0,13.475507995974844,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,SE_STO,0,coolant,Nordic,2025-11-17,2025-12-07,249,247.1979177323459,247.1979177323459,255.28571428571428,7.474714518760195,0.0,0.2911676337954379,high_volume,True,0,21,0,0,,255.28571428571428,21,0,0,57.08233526759088,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,SE_STO,1,coolant,Nordic,2025-12-08,2025-12-28,256,245.35044866683785,245.35044866683785,251.07142857142856,7.474714518760195,0.0,0.2911676337954379,high_volume,True,0,21,20,0,,251.07142857142856,41,0,0,107.08233526759088,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-ANTIFREEZE-G12,SE_STO,2,coolant,Nordic,2025-12-29,2025-12-31,38,38.36474209974746,38.36474209974746,36.142857142857146,7.474714518760195,0.0,0.2911676337954379,high_volume,True,0,3,3,0,,36.142857142857146,6,0,0,24.026105181371506,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,CZ_PRG,0,battery,Central,2025-11-17,2025-12-07,84,85.22272858118589,85.22272858118589,89.21428571428571,3.769983686786297,0.0,0.2052871663149293,high_volume,True,0,0,0,0,,89.21428571428571,0,0,0,4.410574332629858,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,CZ_PRG,1,battery,Central,2025-12-08,2025-12-28,80,80.35224711088696,80.35224711088696,82.5,3.769983686786297,0.0,0.2052871663149293,high_volume,True,0,21,0,0,,82.5,21,0,0,56.91057433262986,1,0,0,1,0,1,0,0.0,0.0,0.0,0.3522471108869638
PEU-BATT-70AH,CZ_PRG,2,battery,Central,2025-12-29,2025-12-31,12,12.006776932067744,12.006776932067744,11.571428571428571,3.769983686786297,0.0,0.2052871663149293,high_volume,True,0,3,0,0,,11.571428571428571,3,0,0,12.781271053908204,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,DE_BER,0,battery,Central,2025-11-17,2025-12-07,88,86.04297704429148,86.04297704429148,92.07142857142856,4.024469820554649,0.0,0.1923230130335957,high_volume,True,0,1,0,0,,92.07142857142856,1,0,0,6.884646026067191,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,DE_BER,1,battery,Central,2025-12-08,2025-12-28,81,81.06770442819551,81.06770442819551,85.46428571428571,4.024469820554649,0.0,0.1923230130335957,high_volume,True,0,8,0,0,,85.46428571428571,8,0,0,24.38464602606719,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,DE_BER,2,battery,Central,2025-12-29,2025-12-31,12,12.31482482192688,12.31482482192688,12.071428571428571,4.024469820554649,0.0,0.1923230130335957,high_volume,True,0,3,0,0,,12.071428571428571,3,0,0,12.371438527063807,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,DK_CPH,0,battery,North_Central,2025-11-17,2025-12-07,89,87.16753527459072,87.16753527459072,91.39285714285714,3.920065252854812,0.0,0.2034005485924763,high_volume,True,0,1,0,0,,91.39285714285714,1,0,0,6.906801097184952,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,DK_CPH,1,battery,North_Central,2025-12-08,2025-12-28,84,83.05099555947025,83.05099555947025,87.17857142857143,3.920065252854812,0.0,0.2034005485924763,high_volume,True,0,0,0,0,,87.17857142857143,0,0,0,4.406801097184952,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,DK_CPH,2,battery,North_Central,2025-12-29,2025-12-31,11,12.338729483649203,12.338729483649203,12.178571428571429,3.920065252854812,0.0,0.2034005485924763,high_volume,True,0,2,0,0,,12.178571428571429,2,0,0,9.727117207340507,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,EE_TLL,0,battery,Nordic,2025-11-17,2025-12-07,116,110.55422571314897,110.55422571314897,103.82142857142856,4.738988580750408,0.0,0.2640433711377926,high_volume,True,0,21,9,0,,103.82142857142856,30,0,0,92.99368102571638,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,EE_TLL,1,battery,Nordic,2025-12-08,2025-12-28,140,136.12914299747746,136.12914299747746,127.25,4.738988580750408,0.0,0.2640433711377926,high_volume,True,0,21,21,0,,127.25,42,0,0,127.28637273723052,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,EE_TLL,2,battery,Nordic,2025-12-29,2025-12-31,21,22.159546986304445,22.159546986304445,20.57142857142857,4.738988580750408,0.0,0.2640433711377926,high_volume,True,0,3,3,0,,20.57142857142857,6,0,0,22.704323572027334,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,ES_MAD,0,battery,South,2025-11-17,2025-12-07,86,85.84657437476616,85.84657437476616,88.64285714285714,3.895595432300163,0.0,0.2083887117742864,high_volume,True,0,0,0,0,,88.64285714285714,0,0,0,4.416777423548573,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,ES_MAD,1,battery,South,2025-12-08,2025-12-28,76,80.92540319775405,80.92540319775405,82.96428571428571,3.895595432300163,0.0,0.2083887117742864,high_volume,True,0,0,0,0,,82.96428571428571,0,0,0,4.416777423548573,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,ES_MAD,2,battery,South,2025-12-29,2025-12-31,12,11.909617067351562,11.909617067351562,11.428571428571429,3.895595432300163,0.0,0.2083887117742864,high_volume,True,0,0,0,0,,11.428571428571429,0,0,0,5.378868701108838,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,FI_HEL,0,battery,Nordic,2025-11-17,2025-12-07,132,126.37093357374826,126.37093357374826,116.85714285714286,5.097879282218597,0.0,0.2707744156710102,high_volume,True,0,21,14,0,,116.85714285714286,35,0,0,111.06913026455284,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,FI_HEL,1,battery,Nordic,2025-12-08,2025-12-28,147,146.12186960906232,146.12186960906232,141.46428571428572,5.097879282218597,0.0,0.2707744156710102,high_volume,True,0,21,21,0,,141.46428571428572,42,0,0,118.8567166208952,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,FI_HEL,2,battery,Nordic,2025-12-29,2025-12-31,24,23.905260340964706,23.905260340964706,21.607142857142858,5.097879282218597,0.0,0.2707744156710102,high_volume,True,0,3,3,0,,21.607142857142858,6,0,0,24.13778379898571,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,FR_PAR,0,battery,West,2025-11-17,2025-12-07,92,88.51773722105561,88.51773722105561,95.10714285714285,4.197389885807504,0.0,0.1966858905928893,high_volume,True,0,1,0,0,,95.10714285714285,1,0,0,6.893371781185778,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,FR_PAR,1,battery,West,2025-12-08,2025-12-28,90,86.08778627170797,86.08778627170797,91.25,4.197389885807504,0.0,0.1966858905928893,high_volume,True,0,0,0,0,,91.25,0,0,0,4.393371781185778,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,FR_PAR,2,battery,West,2025-12-29,2025-12-31,13,13.76334293164534,13.76334293164534,13.0,4.197389885807504,0.0,0.1966858905928893,high_volume,True,0,0,0,0,,13.0,0,0,0,5.920057644476459,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,IT_MIL,0,battery,South,2025-11-17,2025-12-07,87,86.50846196653359,86.50846196653359,91.10714285714286,3.99510603588907,0.0,0.1933007624530521,high_volume,True,0,0,0,0,,91.10714285714286,0,0,0,4.386601524906104,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,IT_MIL,1,battery,South,2025-12-08,2025-12-28,84,81.83541996864646,81.83541996864646,85.53571428571428,3.99510603588907,0.0,0.1933007624530521,high_volume,True,0,0,0,0,,85.53571428571428,0,0,0,4.386601524906104,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,IT_MIL,2,battery,South,2025-12-29,2025-12-31,14,12.675832389828184,12.675832389828184,12.321428571428571,3.99510603588907,0.0,0.1933007624530521,high_volume,True,0,0,0,0,,12.321428571428571,0,0,0,5.095409161705329,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,NL_AMS,0,battery,West,2025-11-17,2025-12-07,85,85.43748544858772,85.43748544858772,90.32142857142856,4.048939641109299,0.0,0.1993032474915052,high_volume,True,0,1,0,0,,90.32142857142856,1,0,0,6.89860649498301,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,NL_AMS,1,battery,West,2025-12-08,2025-12-28,84,82.35750578701531,82.35750578701531,85.39285714285714,4.048939641109299,0.0,0.1993032474915052,high_volume,True,0,0,0,0,,85.39285714285714,0,0,0,4.39860649498301,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PEU-BATT-70AH,NL_AMS,2,battery,West,2025-12-29,2025-12-31,14,12.733646693836558,12.733646693836558,12.321428571428571,4.048939641109299,0.0,0.1993032474915052,high_volume,True,0,0,0,0,,12.321428571428571,0,0,0,5.223042739798984,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
