forecast_generated_at_utc,forecast_date,horizon_day,timestamp,sku,part_name,category,seasonality_profile,location_id,city,country_code,climate_zone,predicted_quantity,raw_predicted_quantity,local_guard_prediction,sale_probability,conditional_quantity_if_sale,two_stage_predicted_quantity,prediction_scope,local_calibration_weight,local_calibration_scale,predicted_revenue_eur,temperature_c,temp_change_3d_c,rain_mm,snow_cm,weather_spike_flag,cold_snap_flag,heatwave_flag,is_payday_window,event_type,event_multiplier,segment_name,cluster,seasonality_score,weather_sensitivity_score,uplift_cold_snap_flag,uplift_heatwave_flag,uplift_weather_spike_flag,uplift_temperature_drop_flag,uplift_temperature_rise_flag,uplift_is_payday_window,uplift_promotion_flag,uplift_service_campaign_flag,trigger_effect,expected_quantity,mild_weather_quantity,severe_weather_quantity,promo_payday_quantity,pessimistic_quantity,optimistic_quantity
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.7591,5.7591,5.7591,1.0,5.8125,5.8125,sku_location_raw_fallback,1.0,1.0,109.42,-4.79,1.29,0.75,4.44,0,0,0,0,none,1.0,fast_moving_stable,2,1.1865,0.2439,-0.316,0.2439,-0.2546,-0.1221,0.2439,0.0712,0.1291,0.2046,0.0,5.7591,5.7590942409057595,5.7591,5.7591,5.183184816815183,6.622965
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,EE_TLL,Tallinn,Estonia,Nordic,1.9629,1.9629,1.9629,1.0,1.9839,1.9839,sku_location_raw_fallback,1.0,1.0,141.33,-4.79,1.29,0.75,4.44,0,0,0,0,none,1.0,fast_moving_stable,2,2.6972,0.0,-0.5363,-0.3344,-0.4549,-0.3149,-0.3344,0.0894,0.096,0.6293,0.0,1.9629,1.962898037101963,1.9629,1.9629,1.7666082333917668,2.257335
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,EE_TLL,Tallinn,Estonia,Nordic,12.6922,12.6922,12.6922,1.0,13.1443,13.1443,sku_location_raw_fallback,1.0,1.0,989.99,-4.79,1.29,0.75,4.44,0,0,0,0,none,1.0,winter_weather_sensitive,4,2.749,1.3021,0.736,0.3475,1.3021,0.8649,0.3475,0.0542,0.7279,0.7217,0.0,12.6922,12.692187307812693,12.6922,12.6922,11.422968577031424,14.596029999999999
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,EE_TLL,Tallinn,Estonia,Nordic,10.0331,10.0331,10.0331,1.0,9.983,9.983,sku_location_raw_fallback,1.0,1.0,85.28,-4.79,1.29,0.75,4.44,0,0,0,0,none,1.0,fast_moving_stable,2,0.8526,0.3546,0.299,0.3055,0.3546,0.339,0.3055,0.0845,0.2259,0.0457,0.0,10.0331,10.033089966910033,10.0331,10.0331,9.029780970219031,11.538064999999998
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,EE_TLL,Tallinn,Estonia,Nordic,9.1605,9.1605,9.1605,1.0,9.3579,9.3579,sku_location_raw_fallback,1.0,1.0,146.57,-4.79,1.29,0.75,4.44,0,0,0,0,none,1.0,fast_moving_stable,2,0.8516,0.3634,0.3042,0.3243,0.3634,0.3562,0.3243,0.0897,0.2329,0.0599,0.0,9.1605,9.160490839509162,9.1605,9.1605,8.244441755558245,10.534575
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,EE_TLL,Tallinn,Estonia,Nordic,7.1774,7.1774,7.1774,1.0,7.3244,7.3244,sku_location_raw_fallback,1.0,1.0,301.45,-4.79,1.29,0.75,4.44,0,0,0,0,none,1.0,salary_event_sensitive,0,0.1001,0.0,-0.024,-0.0999,-0.0345,-0.0219,-0.0999,0.3615,0.0278,-0.0378,0.0,7.1774,7.177392822607177,7.1774,7.1774,6.459653540346459,8.25401
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,EE_TLL,Tallinn,Estonia,Nordic,8.3971,8.3971,8.3971,1.0,8.4041,8.4041,sku_location_raw_fallback,1.0,1.0,75.57,-4.79,1.29,0.75,4.44,0,0,0,0,none,1.0,salary_event_sensitive,0,0.0905,0.0,-0.0201,-0.0986,-0.0326,-0.0228,-0.0986,0.357,0.0381,-0.0286,0.0,8.3971,8.397091602908398,8.3971,8.3971,7.557382442617559,9.656664999999998
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.9518,6.9518,6.9518,1.0,6.9657,6.9657,sku_location_raw_fallback,1.0,1.0,104.28,-4.79,1.29,0.75,4.44,0,0,0,0,none,1.0,fast_moving_stable,2,0.0751,0.022,-0.0093,-0.008,-0.0012,0.022,-0.008,0.087,0.1066,0.0057,0.0,6.9518,6.9517930482069525,6.9518,6.9518,6.256613743386257,7.9945699999999995
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.8989,5.8989,5.8989,1.0,5.9947,5.9947,sku_location_raw_fallback,1.0,1.0,277.25,-4.79,1.29,0.75,4.44,0,0,0,0,none,1.0,salary_event_sensitive,0,0.0943,0.0,-0.0191,-0.054,-0.0192,-0.0132,-0.054,0.2555,0.0871,-0.0138,0.0,5.8989,5.8988941011059,5.8989,5.8989,5.30900469099531,6.783735
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,EE_TLL,Tallinn,Estonia,Nordic,7.9706,7.9706,7.9706,1.0,8.0772,8.0772,sku_location_raw_fallback,1.0,1.0,47.82,-4.79,1.29,0.75,4.44,0,0,0,0,none,1.0,fast_moving_stable,2,0.6324,0.3111,0.2576,0.0307,0.3111,0.0637,0.0307,0.0942,0.1825,0.086,0.0,7.9706,7.970592029407971,7.9706,7.9706,7.1735328264671745,9.16619
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.3121,6.3121,6.3121,1.0,6.413,6.413,sku_location_raw_fallback,1.0,1.0,220.92,-4.79,1.29,0.75,4.44,0,0,0,0,none,1.0,fast_moving_stable,2,1.1583,0.2679,0.066,0.2678,0.2679,0.2581,0.2678,0.0956,0.3995,0.3881,0.0,6.3121,6.312093687906312,6.3121,6.3121,5.680884319115681,7.258914999999999
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.8871,6.8871,6.8871,1.0,6.9397,6.9397,sku_location_raw_fallback,1.0,1.0,89.53,-4.79,1.29,0.75,4.44,0,0,0,0,none,1.0,fast_moving_stable,2,0.065,0.0217,-0.01,0.0035,-0.0057,0.0217,0.0035,0.073,0.0934,0.0043,0.0,6.8871,6.8870931129068875,6.8871,6.8871,6.198383801616199,7.920165
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.0571,5.0571,5.0571,1.0,5.1221,5.1221,sku_location_raw_fallback,1.0,1.0,48.04,-4.79,1.29,0.75,4.44,0,0,0,0,none,1.0,salary_event_sensitive,0,0.0947,0.011,-0.0212,-0.0765,-0.0305,0.011,-0.0765,0.2427,0.0588,-0.0061,0.0,5.0571,5.057094942905057,5.0571,5.0571,4.5513854486145515,5.815665
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.2317,5.2317,5.2317,1.0,5.2663,5.2663,sku_location_raw_fallback,1.0,1.0,41.85,-4.79,1.29,0.75,4.44,0,0,0,0,none,1.0,salary_event_sensitive,0,0.1232,0.0,-0.0262,-0.0984,-0.0303,-0.0335,-0.0984,0.3564,0.0325,-0.0292,0.0,5.2317,5.231694768305232,5.2317,5.2317,4.708525291474709,6.016455
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,DK_CPH,Copenhagen,Denmark,North_Central,26.2607,26.2607,26.2607,1.0,27.478,27.478,sku_location_raw_fallback,1.0,1.0,196.96,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,promotion_travel_sensitive,1,1.6564,0.9085,0.7064,-0.0526,0.9085,0.7064,-0.0358,0.0772,0.3667,0.2182,0.0,26.2607,26.26067373932626,26.2607,26.2607,23.634606365393637,30.199804999999998
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,DK_CPH,Copenhagen,Denmark,North_Central,8.0122,8.0122,8.0122,1.0,8.0795,8.0795,sku_location_raw_fallback,1.0,1.0,144.22,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,fast_moving_stable,2,0.7025,0.138,0.138,0.0617,0.0936,0.138,0.0708,0.091,0.2686,0.316,0.0,8.0122,8.012191987808013,8.0122,8.0122,7.2109727890272115,9.21403
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,DK_CPH,Copenhagen,Denmark,North_Central,3.7888,3.7888,3.7888,1.0,3.8046,3.8046,sku_location_raw_fallback,1.0,1.0,549.38,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,fast_moving_stable,2,0.1562,0.8785,0.8785,-0.0091,0.1508,0.8785,-0.0082,0.0711,0.1969,0.0706,0.0,3.7888,3.788796211203789,3.7888,3.7888,3.4099165900834105,4.35712
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,DK_CPH,Copenhagen,Denmark,North_Central,2.6692,2.6692,2.6692,1.0,2.6542,2.6542,sku_location_raw_fallback,1.0,1.0,104.1,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,summer_heat_sensitive,3,2.1332,1.612,0.2729,1.612,-0.0392,0.2729,1.5288,0.0628,-0.0779,-0.6252,0.0,2.6692,2.6691973308026693,2.6692,2.6692,2.4022775977224025,3.0695799999999998
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,DK_CPH,Copenhagen,Denmark,North_Central,5.2157,5.2157,5.2157,1.0,5.1966,5.1966,sku_location_raw_fallback,1.0,1.0,99.1,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,fast_moving_stable,2,1.1771,0.2572,-0.1081,0.2572,-0.1783,-0.1081,0.2369,0.0642,0.1441,0.2123,0.0,5.2157,5.215694784305216,5.2157,5.2157,4.694125305874695,5.998055
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,DK_CPH,Copenhagen,Denmark,North_Central,1.8777,1.8777,1.8777,1.0,1.8817,1.8817,sku_location_raw_fallback,1.0,1.0,135.2,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,fast_moving_stable,2,2.6501,0.0,-0.3135,-0.3258,-0.5026,-0.3135,-0.3342,0.0753,0.0885,0.6143,0.0,1.8777,1.8776981223018778,1.8777,1.8777,1.68992831007169,2.1593549999999997
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,DK_CPH,Copenhagen,Denmark,North_Central,8.4599,8.4599,8.4599,1.0,8.7714,8.7714,sku_location_raw_fallback,1.0,1.0,659.87,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,slow_moving_intermittent,5,2.5575,1.0995,1.0995,0.4257,0.4241,1.0995,0.4733,0.08,0.8737,0.8846,0.0,8.4599,8.45989154010846,8.4599,8.4599,7.613902386097614,9.728884999999998
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,DK_CPH,Copenhagen,Denmark,North_Central,8.3816,8.3816,8.3816,1.0,8.4767,8.4767,sku_location_raw_fallback,1.0,1.0,71.24,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,fast_moving_stable,2,0.8675,0.4022,0.4022,0.3737,0.2089,0.4022,0.3646,0.0802,0.2906,0.0924,0.0,8.3816,8.381591618408383,8.3816,8.3816,7.543432456567545,9.63884
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,DK_CPH,Copenhagen,Denmark,North_Central,7.2102,7.2102,7.2102,1.0,7.2351,7.2351,sku_location_raw_fallback,1.0,1.0,115.36,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,fast_moving_stable,2,0.8788,0.4279,0.4279,0.3722,0.2003,0.4279,0.3633,0.0876,0.2873,0.1095,0.0,7.2102,7.210192789807211,7.2102,7.2102,6.48917351082649,8.29173
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,DK_CPH,Copenhagen,Denmark,North_Central,7.1521,7.1521,7.1521,1.0,7.2265,7.2265,sku_location_raw_fallback,1.0,1.0,300.39,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0,0.0954,0.0,-0.0223,-0.0876,-0.0394,-0.0223,-0.0829,0.3639,0.0315,-0.0417,0.0,7.1521,7.152092847907152,7.1521,7.1521,6.436883563116437,8.224915
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,DK_CPH,Copenhagen,Denmark,North_Central,8.2315,8.2315,8.2315,1.0,8.2288,8.2288,sku_location_raw_fallback,1.0,1.0,74.08,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0,0.1068,0.0,-0.003,-0.1015,-0.0432,-0.003,-0.0977,0.3496,0.0388,-0.0324,0.0,8.2315,8.231491768508233,8.2315,8.2315,7.40834259165741,9.466225
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,DK_CPH,Copenhagen,Denmark,North_Central,6.614,6.614,6.614,1.0,6.67,6.67,sku_location_raw_fallback,1.0,1.0,99.21,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,fast_moving_stable,2,0.0756,0.0169,0.0169,-0.037,-0.0202,0.0169,-0.0341,0.1021,0.0999,-0.0051,0.0,6.614,6.613993386006614,6.614,6.614,5.952594047405952,7.6061
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,DK_CPH,Copenhagen,Denmark,North_Central,5.7769,5.7769,5.7769,1.0,5.8142,5.8142,sku_location_raw_fallback,1.0,1.0,271.51,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0,0.1029,0.0,-0.0342,-0.0811,-0.0545,-0.0342,-0.0775,0.2405,0.0541,-0.0127,0.0,5.7769,5.776894223105778,5.7769,5.7769,5.1992048007952,6.643435
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,DK_CPH,Copenhagen,Denmark,North_Central,7.6676,7.6676,7.6676,1.0,7.7239,7.7239,sku_location_raw_fallback,1.0,1.0,46.01,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,fast_moving_stable,2,0.601,0.1595,0.0458,0.0418,0.1595,0.0458,0.0458,0.0755,0.1753,0.0796,0.0,7.6676,7.6675923324076685,7.6676,7.6676,6.900833099166902,8.817739999999999
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,DK_CPH,Copenhagen,Denmark,North_Central,5.0961,5.0961,5.0961,1.0,5.1602,5.1602,sku_location_raw_fallback,1.0,1.0,178.36,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,fast_moving_stable,2,1.1605,0.3021,0.3021,0.2301,-0.0087,0.3021,0.2604,0.09,0.4249,0.3971,0.0,5.0961,5.0960949039050965,5.0961,5.0961,4.586485413514587,5.8605149999999995
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,DK_CPH,Copenhagen,Denmark,North_Central,6.609,6.609,6.609,1.0,6.6649,6.6649,sku_location_raw_fallback,1.0,1.0,85.92,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,fast_moving_stable,2,0.0705,0.0184,0.0184,-0.0374,-0.0114,0.0184,-0.04,0.1051,0.1112,0.0071,0.0,6.609,6.608993391006609,6.609,6.609,5.948094051905948,7.60035
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,DK_CPH,Copenhagen,Denmark,North_Central,4.8537,4.8537,4.8537,1.0,4.9295,4.9295,sku_location_raw_fallback,1.0,1.0,46.11,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0,0.0981,0.0096,0.0096,-0.0775,-0.0184,0.0096,-0.0751,0.2555,0.0516,-0.0117,0.0,4.8537,4.853695146304854,4.8537,4.8537,4.368325631674368,5.581754999999999
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,DK_CPH,Copenhagen,Denmark,North_Central,5.0994,5.0994,5.0994,1.0,5.1803,5.1803,sku_location_raw_fallback,1.0,1.0,40.8,2.59,1.5,0.74,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0,0.1125,0.0,-0.0041,-0.0882,-0.0424,-0.0041,-0.089,0.3621,0.0307,-0.043,0.0,5.0994,5.0993949006051,5.0994,5.0994,4.58945541054459,5.86431
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,DE_BER,Berlin,Germany,Central,28.5894,28.5894,28.5894,1.0,29.3159,29.3159,sku_location_raw_fallback,1.0,1.0,214.42,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,promotion_travel_sensitive,1,1.7547,1.0174,0.6695,-0.2366,1.0174,0.6695,-0.0539,0.0751,0.3329,0.1879,0.0,28.5894,28.589371410628594,28.5894,28.5894,25.730434269565734,32.87781
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,DE_BER,Berlin,Germany,Central,8.7664,8.7664,8.7664,1.0,8.9131,8.9131,sku_location_raw_fallback,1.0,1.0,157.8,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,fast_moving_stable,2,0.6839,0.1331,0.0936,-0.0242,0.1331,0.0936,0.0759,0.1035,0.258,0.2771,0.0,8.7664,8.766391233608768,8.7664,8.7664,7.889752110247891,10.08136
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,DE_BER,Berlin,Germany,Central,3.7317,3.7317,3.7317,1.0,3.7728,3.7728,sku_location_raw_fallback,1.0,1.0,541.09,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,fast_moving_stable,2,0.1564,0.8636,0.8636,-0.0197,0.0933,0.8636,-0.0012,0.0419,0.2259,0.0612,0.0,3.7317,3.731696268303732,3.7317,3.7317,3.3585266414733588,4.291455
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,DE_BER,Berlin,Germany,Central,2.6172,2.6172,2.6172,1.0,2.571,2.571,sku_location_raw_fallback,1.0,1.0,102.07,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,summer_heat_sensitive,3,2.3397,1.9542,0.2545,1.9542,-0.2801,0.2545,1.4597,0.0318,-0.0966,-0.6229,0.0,2.6172,2.6171973828026176,2.6172,2.6172,2.355477644522356,3.0097799999999997
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,DE_BER,Berlin,Germany,Central,5.5911,5.5911,5.5911,1.0,5.5713,5.5713,sku_location_raw_fallback,1.0,1.0,106.23,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,fast_moving_stable,2,1.1901,0.2239,-0.1468,0.12,-0.2142,-0.1468,0.2239,0.0674,0.1282,0.203,0.0,5.5911,5.591094408905591,5.5911,5.5911,5.031984968015032,6.429765
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,DE_BER,Berlin,Germany,Central,1.8802,1.8802,1.8802,1.0,1.8577,1.8577,sku_location_raw_fallback,1.0,1.0,135.37,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,fast_moving_stable,2,2.6673,0.0,-0.3341,-0.4157,-0.4892,-0.3341,-0.3544,0.102,0.0521,0.6192,0.0,1.8802,1.8801981198018805,1.8802,1.8802,1.6921783078216925,2.16223
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,DE_BER,Berlin,Germany,Central,8.6293,8.6293,8.6293,1.0,8.9053,8.9053,sku_location_raw_fallback,1.0,1.0,673.09,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,winter_weather_sensitive,4,2.4815,1.098,1.098,0.1413,0.3565,1.098,0.5174,0.0874,0.8552,0.8378,0.0,8.6293,8.62929137070863,8.6293,8.6293,7.766362233637768,9.923695
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,DE_BER,Berlin,Germany,Central,8.4461,8.4461,8.4461,1.0,8.5562,8.5562,sku_location_raw_fallback,1.0,1.0,71.79,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,fast_moving_stable,2,0.8499,0.4123,0.4123,0.3539,0.1486,0.4123,0.4,0.0782,0.2842,0.0977,0.0,8.4461,8.446091553908447,8.4461,8.4461,7.601482398517603,9.713014999999999
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,DE_BER,Berlin,Germany,Central,7.8101,7.8101,7.8101,1.0,7.8703,7.8703,sku_location_raw_fallback,1.0,1.0,124.96,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,fast_moving_stable,2,0.8937,0.3957,0.3957,0.331,0.1281,0.3957,0.3887,0.0764,0.3032,0.1011,0.0,7.8101,7.810092189907811,7.8101,7.8101,7.02908297091703,8.981615
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,DE_BER,Berlin,Germany,Central,7.47,7.47,7.47,1.0,7.6198,7.6198,sku_location_raw_fallback,1.0,1.0,313.74,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,salary_event_sensitive,0,0.1107,0.0,-0.0102,-0.0892,-0.0346,-0.0102,-0.0645,0.3557,0.0387,-0.0289,0.0,7.47,7.46999253000747,7.47,7.47,6.722993277006723,8.590499999999999
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,DE_BER,Berlin,Germany,Central,8.2002,8.2002,8.2002,1.0,8.3038,8.3038,sku_location_raw_fallback,1.0,1.0,73.8,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,salary_event_sensitive,0,0.1058,0.0,-0.0235,-0.117,-0.0385,-0.0235,-0.112,0.3578,0.0219,-0.0349,0.0,8.2002,8.200191799808202,8.2002,8.2002,7.380172619827382,9.43023
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,DE_BER,Berlin,Germany,Central,6.7983,6.7983,6.7983,1.0,6.8238,6.8238,sku_location_raw_fallback,1.0,1.0,101.97,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,fast_moving_stable,2,0.0652,0.01,0.01,-0.0059,-0.0191,0.01,0.0037,0.0792,0.1288,0.0096,0.0,6.7983,6.798293201706799,6.7983,6.7983,6.118463881536119,7.818045
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,DE_BER,Berlin,Germany,Central,5.6822,5.6822,5.6822,1.0,5.7771,5.7771,sku_location_raw_fallback,1.0,1.0,267.06,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,salary_event_sensitive,0,0.1132,0.0142,0.0142,-0.0649,-0.0469,0.0142,-0.0566,0.2464,0.0508,-0.0214,0.0,5.6822,5.682194317805682,5.6822,5.6822,5.113974886025114,6.534529999999999
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,DE_BER,Berlin,Germany,Central,7.6868,7.6868,7.6868,1.0,7.7965,7.7965,sku_location_raw_fallback,1.0,1.0,46.12,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,fast_moving_stable,2,0.6137,0.1651,0.0768,-0.0571,0.1651,0.0768,0.0149,0.0977,0.1897,0.0915,0.0,7.6868,7.686792313207687,7.6868,7.6868,6.9181130818869185,8.83982
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,DE_BER,Berlin,Germany,Central,5.9588,5.9588,5.9588,1.0,5.9704,5.9704,sku_location_raw_fallback,1.0,1.0,208.56,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,fast_moving_stable,2,1.1448,0.274,0.274,0.0732,-0.0011,0.274,0.2433,0.1081,0.4123,0.3921,0.0,5.9588,5.95879404120596,5.9588,5.9588,5.362914637085364,6.85262
2026-05-13T10:30:06Z,2026-01-07,7,2026-01-07T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,DE_BER,Berlin,Germany,Central,6.7576,6.7576,6.7576,1.0,6.8242,6.8242,sku_location_raw_fallback,1.0,1.0,87.85,-0.8,-0.01,0.79,1.18,0,0,0,0,none,1.0,fast_moving_stable,2,0.0668,0.0241,0.0241,-0.0037,-0.0177,0.0241,0.0113,0.0827,0.1088,0.0125,0.0,6.7576,6.757593242406759,6.7576,6.7576,6.081833918166083,7.77124
