sku,part_name,location_id,city,climate_zone,month,avg_daily_sales,total_sales,avg_temp_c
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,ES_MAD,Madrid,south_warm,8,0.7956989247311828,74,25.55483870967742
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,ES_MAD,Madrid,south_warm,9,0.5444444444444444,49,27.045555555555556
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,ES_MAD,Madrid,south_warm,10,0.5591397849462365,52,25.653763440860217
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,ES_MAD,Madrid,south_warm,11,1.5666666666666667,141,22.40111111111111
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,ES_MAD,Madrid,south_warm,12,1.3655913978494623,127,16.0
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FI_HEL,Helsinki,nordic_cold,1,1.3118279569892473,122,-1.9118279569892473
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FI_HEL,Helsinki,nordic_cold,2,1.3294117647058823,113,-7.923529411764706
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FI_HEL,Helsinki,nordic_cold,3,1.6881720430107527,157,-11.821505376344087
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FI_HEL,Helsinki,nordic_cold,4,1.211111111111111,109,-9.965555555555556
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FI_HEL,Helsinki,nordic_cold,5,0.9247311827956989,86,-4.724731182795699
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FI_HEL,Helsinki,nordic_cold,6,0.5333333333333333,48,3.282222222222222
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FI_HEL,Helsinki,nordic_cold,7,0.5483870967741935,51,12.887096774193548
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FI_HEL,Helsinki,nordic_cold,8,0.6021505376344086,56,18.607526881720432
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FI_HEL,Helsinki,nordic_cold,9,0.5444444444444444,49,21.502222222222223
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FI_HEL,Helsinki,nordic_cold,10,0.6344086021505376,59,18.36021505376344
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FI_HEL,Helsinki,nordic_cold,11,1.0222222222222221,92,14.832222222222223
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FI_HEL,Helsinki,nordic_cold,12,1.053763440860215,98,5.397849462365591
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FR_PAR,Paris,west_temperate,1,1.2795698924731183,119,6.583870967741935
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FR_PAR,Paris,west_temperate,2,1.2823529411764707,109,2.5058823529411764
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FR_PAR,Paris,west_temperate,3,1.6451612903225807,153,-0.6182795698924731
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FR_PAR,Paris,west_temperate,4,0.8444444444444444,76,1.4866666666666668
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FR_PAR,Paris,west_temperate,5,0.6666666666666666,62,6.444086021505376
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FR_PAR,Paris,west_temperate,6,0.7333333333333333,66,11.13
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FR_PAR,Paris,west_temperate,7,0.8494623655913979,79,17.331182795698926
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FR_PAR,Paris,west_temperate,8,0.7419354838709677,69,20.374193548387098
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FR_PAR,Paris,west_temperate,9,0.8222222222222222,74,22.38111111111111
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FR_PAR,Paris,west_temperate,10,0.8387096774193549,78,21.6247311827957
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FR_PAR,Paris,west_temperate,11,1.8222222222222222,164,17.874444444444446
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,FR_PAR,Paris,west_temperate,12,1.6666666666666667,155,10.995698924731183
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,IT_MIL,Milan,south_alpine,1,1.2688172043010753,118,7.36236559139785
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,IT_MIL,Milan,south_alpine,2,1.011764705882353,86,2.543529411764706
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,IT_MIL,Milan,south_alpine,3,1.3978494623655915,130,0.08494623655913976
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,IT_MIL,Milan,south_alpine,4,0.5888888888888889,53,1.3922222222222222
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,IT_MIL,Milan,south_alpine,5,0.6881720430107527,64,6.480645161290323
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,IT_MIL,Milan,south_alpine,6,0.7,63,12.678888888888888
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,IT_MIL,Milan,south_alpine,7,0.5698924731182796,53,18.353763440860217
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,IT_MIL,Milan,south_alpine,8,0.7849462365591398,73,25.09462365591398
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,IT_MIL,Milan,south_alpine,9,0.6666666666666666,60,25.045555555555556
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,IT_MIL,Milan,south_alpine,10,0.8494623655913979,79,23.67311827956989
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,IT_MIL,Milan,south_alpine,11,1.4555555555555555,131,18.25111111111111
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,IT_MIL,Milan,south_alpine,12,1.4731182795698925,137,12.433333333333334
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,NL_AMS,Amsterdam,west_maritime,1,0.7956989247311828,74,5.68494623655914
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,NL_AMS,Amsterdam,west_maritime,2,1.1764705882352942,100,0.7576470588235295
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,NL_AMS,Amsterdam,west_maritime,3,1.1290322580645162,105,0.6688172043010753
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,NL_AMS,Amsterdam,west_maritime,4,0.8444444444444444,76,0.5466666666666667
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,NL_AMS,Amsterdam,west_maritime,5,0.5161290322580645,48,5.219354838709677
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,NL_AMS,Amsterdam,west_maritime,6,0.7444444444444445,67,10.324444444444445
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,NL_AMS,Amsterdam,west_maritime,7,0.5483870967741935,51,14.393548387096773
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,NL_AMS,Amsterdam,west_maritime,8,0.5376344086021505,50,20.383870967741935
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,NL_AMS,Amsterdam,west_maritime,9,0.6333333333333333,57,19.22222222222222
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,NL_AMS,Amsterdam,west_maritime,10,0.9247311827956989,86,19.163440860215054
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,NL_AMS,Amsterdam,west_maritime,11,1.3666666666666667,123,14.835555555555556
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,NL_AMS,Amsterdam,west_maritime,12,1.3010752688172043,121,8.890322580645162
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,PL_WAW,Warsaw,central_continental,1,1.032258064516129,96,1.2419354838709677
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,PL_WAW,Warsaw,central_continental,2,1.3529411764705883,115,-2.583529411764706
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,PL_WAW,Warsaw,central_continental,3,1.5161290322580645,141,-4.810752688172043
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,PL_WAW,Warsaw,central_continental,4,0.8111111111111111,73,-2.327777777777778
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,PL_WAW,Warsaw,central_continental,5,0.7849462365591398,73,2.106451612903226
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,PL_WAW,Warsaw,central_continental,6,0.7,63,8.072222222222223
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,PL_WAW,Warsaw,central_continental,7,0.6774193548387096,63,16.513978494623654
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,PL_WAW,Warsaw,central_continental,8,0.7526881720430108,70,23.531182795698925
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,PL_WAW,Warsaw,central_continental,9,0.6777777777777778,61,22.112222222222222
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,PL_WAW,Warsaw,central_continental,10,0.7849462365591398,73,20.949462365591398
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,PL_WAW,Warsaw,central_continental,11,1.3888888888888888,125,16.68
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,PL_WAW,Warsaw,central_continental,12,1.5053763440860215,140,10.03978494623656
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,RO_BUC,Bucharest,south_east_continental,1,1.10752688172043,103,5.764516129032258
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,RO_BUC,Bucharest,south_east_continental,2,1.1647058823529413,99,-1.088235294117647
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,RO_BUC,Bucharest,south_east_continental,3,1.4623655913978495,136,-4.283870967741935
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,RO_BUC,Bucharest,south_east_continental,4,0.8222222222222222,74,-2.0277777777777777
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,RO_BUC,Bucharest,south_east_continental,5,0.5913978494623656,55,2.4408602150537635
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,RO_BUC,Bucharest,south_east_continental,6,0.8111111111111111,73,13.261111111111111
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,RO_BUC,Bucharest,south_east_continental,7,0.6774193548387096,63,19.2
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,RO_BUC,Bucharest,south_east_continental,8,0.6774193548387096,63,23.846236559139783
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,RO_BUC,Bucharest,south_east_continental,9,0.5222222222222223,47,27.238888888888887
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,RO_BUC,Bucharest,south_east_continental,10,0.6989247311827957,65,24.912903225806453
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,RO_BUC,Bucharest,south_east_continental,11,1.3666666666666667,123,19.04
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,RO_BUC,Bucharest,south_east_continental,12,1.2150537634408602,113,11.506451612903225
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,SE_STO,Stockholm,nordic_cold,1,1.3870967741935485,129,0.2924731182795699
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,SE_STO,Stockholm,nordic_cold,2,1.6,136,-6.169411764705882
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,SE_STO,Stockholm,nordic_cold,3,1.946236559139785,181,-8.770967741935484
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,SE_STO,Stockholm,nordic_cold,4,0.8666666666666667,78,-5.663333333333333
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,SE_STO,Stockholm,nordic_cold,5,0.7634408602150538,71,-1.0591397849462365
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,SE_STO,Stockholm,nordic_cold,6,0.5,45,6.953333333333333
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,SE_STO,Stockholm,nordic_cold,7,0.5913978494623656,55,13.809677419354838
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,SE_STO,Stockholm,nordic_cold,8,0.5376344086021505,50,18.31290322580645
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,SE_STO,Stockholm,nordic_cold,9,0.6333333333333333,57,20.761111111111113
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,SE_STO,Stockholm,nordic_cold,10,0.7849462365591398,73,19.098924731182795
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,SE_STO,Stockholm,nordic_cold,11,1.1,99,15.312222222222221
PEU-BATT-70AH,Baterie 70Ah AGM/EFB,SE_STO,Stockholm,nordic_cold,12,1.118279569892473,104,8.700000000000001
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,CZ_PRG,Prague,central_continental,1,1.5913978494623655,148,2.2376344086021507
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,CZ_PRG,Prague,central_continental,2,1.6588235294117648,141,-2.3317647058823527
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,CZ_PRG,Prague,central_continental,3,1.8172043010752688,169,-4.1860215053763445
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,CZ_PRG,Prague,central_continental,4,4.722222222222222,425,-3.0155555555555553
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,CZ_PRG,Prague,central_continental,5,4.118279569892473,383,2.001075268817204
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,CZ_PRG,Prague,central_continental,6,3.811111111111111,343,8.827777777777778
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,CZ_PRG,Prague,central_continental,7,2.4946236559139785,232,14.770967741935484
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,CZ_PRG,Prague,central_continental,8,2.4193548387096775,225,20.64731182795699
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,CZ_PRG,Prague,central_continental,9,1.5,135,21.810000000000002
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,CZ_PRG,Prague,central_continental,10,1.3118279569892473,122,21.043010752688172
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,CZ_PRG,Prague,central_continental,11,1.8222222222222222,164,15.867777777777777
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,CZ_PRG,Prague,central_continental,12,1.4086021505376345,131,9.53225806451613
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DE_BER,Berlin,central_continental,1,2.161290322580645,201,3.6655913978494623
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DE_BER,Berlin,central_continental,2,2.235294117647059,190,-2.0494117647058823
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DE_BER,Berlin,central_continental,3,2.4946236559139785,232,-3.51505376344086
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DE_BER,Berlin,central_continental,4,5.7,513,-0.5755555555555555
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DE_BER,Berlin,central_continental,5,5.333333333333333,496,1.724731182795699
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DE_BER,Berlin,central_continental,6,4.833333333333333,435,9.22111111111111
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DE_BER,Berlin,central_continental,7,3.5806451612903225,333,16.455913978494625
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DE_BER,Berlin,central_continental,8,2.989247311827957,278,21.516129032258064
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DE_BER,Berlin,central_continental,9,2.066666666666667,186,23.093333333333334
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DE_BER,Berlin,central_continental,10,1.7311827956989247,161,20.683870967741935
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DE_BER,Berlin,central_continental,11,2.3666666666666667,213,16.29111111111111
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DE_BER,Berlin,central_continental,12,2.118279569892473,197,11.713978494623657
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DK_CPH,Copenhagen,north_maritime,1,1.4516129032258065,135,2.90752688172043
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DK_CPH,Copenhagen,north_maritime,2,1.4941176470588236,127,-2.0541176470588236
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DK_CPH,Copenhagen,north_maritime,3,1.7311827956989247,161,-3.753763440860215
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DK_CPH,Copenhagen,north_maritime,4,4.5777777777777775,412,-0.6166666666666667
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DK_CPH,Copenhagen,north_maritime,5,3.6344086021505375,338,2.2913978494623657
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DK_CPH,Copenhagen,north_maritime,6,3.311111111111111,298,6.078888888888889
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DK_CPH,Copenhagen,north_maritime,7,2.5698924731182795,239,13.165591397849463
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DK_CPH,Copenhagen,north_maritime,8,2.021505376344086,188,17.49462365591398
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DK_CPH,Copenhagen,north_maritime,9,1.511111111111111,136,19.843333333333334
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DK_CPH,Copenhagen,north_maritime,10,1.3870967741935485,129,18.8
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DK_CPH,Copenhagen,north_maritime,11,1.8,162,15.612222222222222
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,DK_CPH,Copenhagen,north_maritime,12,1.7311827956989247,161,9.940860215053764
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,EE_TLL,Tallinn,baltic_cold,1,1.1720430107526882,109,-1.346236559139785
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,EE_TLL,Tallinn,baltic_cold,2,1.035294117647059,88,-6.090588235294118
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,EE_TLL,Tallinn,baltic_cold,3,1.2473118279569892,116,-9.693548387096774
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,EE_TLL,Tallinn,baltic_cold,4,3.2666666666666666,294,-8.456666666666667
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,EE_TLL,Tallinn,baltic_cold,5,2.806451612903226,261,-1.4698924731182799
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,EE_TLL,Tallinn,baltic_cold,6,2.7555555555555555,248,5.711111111111111
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,EE_TLL,Tallinn,baltic_cold,7,2.053763440860215,191,13.381720430107526
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,EE_TLL,Tallinn,baltic_cold,8,1.5698924731182795,146,19.97204301075269
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,EE_TLL,Tallinn,baltic_cold,9,1.1222222222222222,101,22.647777777777776
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,EE_TLL,Tallinn,baltic_cold,10,1.2688172043010753,118,19.159139784946237
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,EE_TLL,Tallinn,baltic_cold,11,1.4777777777777779,133,13.867777777777777
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,EE_TLL,Tallinn,baltic_cold,12,1.4623655913978495,136,7.262365591397849
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,ES_MAD,Madrid,south_warm,1,1.5053763440860215,140,9.966666666666667
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,ES_MAD,Madrid,south_warm,2,1.8705882352941177,159,6.829411764705882
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,ES_MAD,Madrid,south_warm,3,2.763440860215054,257,1.996774193548387
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,ES_MAD,Madrid,south_warm,4,5.311111111111111,478,3.6422222222222222
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,ES_MAD,Madrid,south_warm,5,4.580645161290323,426,8.389247311827958
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,ES_MAD,Madrid,south_warm,6,3.7444444444444445,337,14.45111111111111
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,ES_MAD,Madrid,south_warm,7,3.5161290322580645,327,21.802150537634407
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,ES_MAD,Madrid,south_warm,8,2.881720430107527,268,25.55483870967742
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,ES_MAD,Madrid,south_warm,9,2.2555555555555555,203,27.045555555555556
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,ES_MAD,Madrid,south_warm,10,2.182795698924731,203,25.653763440860217
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,ES_MAD,Madrid,south_warm,11,2.033333333333333,183,22.40111111111111
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,ES_MAD,Madrid,south_warm,12,1.6881720430107527,157,16.0
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FI_HEL,Helsinki,nordic_cold,1,1.5591397849462365,145,-1.9118279569892473
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FI_HEL,Helsinki,nordic_cold,2,1.4941176470588236,127,-7.923529411764706
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FI_HEL,Helsinki,nordic_cold,3,1.5483870967741935,144,-11.821505376344087
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FI_HEL,Helsinki,nordic_cold,4,4.222222222222222,380,-9.965555555555556
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FI_HEL,Helsinki,nordic_cold,5,3.2580645161290325,303,-4.724731182795699
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FI_HEL,Helsinki,nordic_cold,6,3.4555555555555557,311,3.282222222222222
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FI_HEL,Helsinki,nordic_cold,7,1.967741935483871,183,12.887096774193548
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FI_HEL,Helsinki,nordic_cold,8,1.989247311827957,185,18.607526881720432
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FI_HEL,Helsinki,nordic_cold,9,1.6444444444444444,148,21.502222222222223
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FI_HEL,Helsinki,nordic_cold,10,1.6236559139784945,151,18.36021505376344
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FI_HEL,Helsinki,nordic_cold,11,1.6666666666666667,150,14.832222222222223
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FI_HEL,Helsinki,nordic_cold,12,1.2043010752688172,112,5.397849462365591
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FR_PAR,Paris,west_temperate,1,2.139784946236559,199,6.583870967741935
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FR_PAR,Paris,west_temperate,2,2.1411764705882352,182,2.5058823529411764
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FR_PAR,Paris,west_temperate,3,2.6881720430107525,250,-0.6182795698924731
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FR_PAR,Paris,west_temperate,4,6.533333333333333,588,1.4866666666666668
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FR_PAR,Paris,west_temperate,5,5.688172043010753,529,6.444086021505376
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FR_PAR,Paris,west_temperate,6,4.666666666666667,420,11.13
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FR_PAR,Paris,west_temperate,7,3.3225806451612905,309,17.331182795698926
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FR_PAR,Paris,west_temperate,8,3.032258064516129,282,20.374193548387098
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FR_PAR,Paris,west_temperate,9,2.2222222222222223,200,22.38111111111111
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FR_PAR,Paris,west_temperate,10,2.4838709677419355,231,21.6247311827957
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FR_PAR,Paris,west_temperate,11,2.5,225,17.874444444444446
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,FR_PAR,Paris,west_temperate,12,2.3440860215053765,218,10.995698924731183
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,IT_MIL,Milan,south_alpine,1,2.086021505376344,194,7.36236559139785
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,IT_MIL,Milan,south_alpine,2,1.988235294117647,169,2.543529411764706
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,IT_MIL,Milan,south_alpine,3,2.7419354838709675,255,0.08494623655913976
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,IT_MIL,Milan,south_alpine,4,5.288888888888889,476,1.3922222222222222
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,IT_MIL,Milan,south_alpine,5,5.021505376344086,467,6.480645161290323
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,IT_MIL,Milan,south_alpine,6,3.7,333,12.678888888888888
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,IT_MIL,Milan,south_alpine,7,2.7311827956989245,254,18.353763440860217
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,IT_MIL,Milan,south_alpine,8,3.021505376344086,281,25.09462365591398
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,IT_MIL,Milan,south_alpine,9,1.8666666666666667,168,25.045555555555556
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,IT_MIL,Milan,south_alpine,10,1.967741935483871,183,23.67311827956989
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,IT_MIL,Milan,south_alpine,11,2.3222222222222224,209,18.25111111111111
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,IT_MIL,Milan,south_alpine,12,1.8064516129032258,168,12.433333333333334
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,NL_AMS,Amsterdam,west_maritime,1,1.3763440860215055,128,5.68494623655914
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,NL_AMS,Amsterdam,west_maritime,2,1.6588235294117648,141,0.7576470588235295
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,NL_AMS,Amsterdam,west_maritime,3,2.021505376344086,188,0.6688172043010753
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,NL_AMS,Amsterdam,west_maritime,4,4.866666666666666,438,0.5466666666666667
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,NL_AMS,Amsterdam,west_maritime,5,4.43010752688172,412,5.219354838709677
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,NL_AMS,Amsterdam,west_maritime,6,4.433333333333334,399,10.324444444444445
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,NL_AMS,Amsterdam,west_maritime,7,2.806451612903226,261,14.393548387096773
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,NL_AMS,Amsterdam,west_maritime,8,2.5268817204301075,235,20.383870967741935
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,NL_AMS,Amsterdam,west_maritime,9,1.6777777777777778,151,19.22222222222222
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,NL_AMS,Amsterdam,west_maritime,10,2.086021505376344,194,19.163440860215054
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,NL_AMS,Amsterdam,west_maritime,11,2.0,180,14.835555555555556
PEU-CABIN-FILTER-CARBON,Filtru habitaclu cu carbon,NL_AMS,Amsterdam,west_maritime,12,1.6881720430107527,157,8.890322580645162
