forecast_generated_at_utc,forecast_date,horizon_day,timestamp,sku,part_name,category,seasonality_profile,location_id,city,country_code,climate_zone,predicted_quantity,raw_predicted_quantity,local_guard_prediction,sale_probability,conditional_quantity_if_sale,two_stage_predicted_quantity,prediction_scope,local_calibration_weight,local_calibration_scale,predicted_revenue_eur,temperature_c,temp_change_3d_c,rain_mm,snow_cm,weather_source,weather_spike_flag,cold_snap_flag,heatwave_flag,is_payday_window,event_type,event_multiplier,segment_name,cluster
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.2952,6.2952,6.2952,1.0,6.3619,6.3619,sku_location_raw_fallback,1.0,1.0,94.43,10.5,-1.3,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.4963,5.4963,5.4963,1.0,5.711,5.711,sku_location_raw_fallback,1.0,1.0,258.33,10.5,-1.3,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,EE_TLL,Tallinn,Estonia,Nordic,7.4574,7.4574,7.4574,1.0,7.486,7.486,sku_location_raw_fallback,1.0,1.0,44.74,10.5,-1.3,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.9076,5.9076,5.9076,1.0,5.9257,5.9257,sku_location_raw_fallback,1.0,1.0,206.76,10.5,-1.3,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.3508,6.3508,6.3508,1.0,6.3838,6.3838,sku_location_raw_fallback,1.0,1.0,82.56,10.5,-1.3,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,EE_TLL,Tallinn,Estonia,Nordic,4.7541,4.7541,4.7541,1.0,4.8992,4.8992,sku_location_raw_fallback,1.0,1.0,45.16,10.5,-1.3,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.3837,5.3837,5.3837,1.0,5.4306,5.4306,sku_location_raw_fallback,1.0,1.0,43.07,10.5,-1.3,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,DK_CPH,Copenhagen,Denmark,North_Central,23.9881,23.9881,23.9881,1.0,24.572,24.572,sku_location_raw_fallback,1.0,1.0,179.91,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,DK_CPH,Copenhagen,Denmark,North_Central,7.5596,7.5596,7.5596,1.0,7.6256,7.6256,sku_location_raw_fallback,1.0,1.0,136.07,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,DK_CPH,Copenhagen,Denmark,North_Central,3.6152,3.6152,3.6152,1.0,3.6006,3.6006,sku_location_raw_fallback,1.0,1.0,524.21,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,DK_CPH,Copenhagen,Denmark,North_Central,2.4086,2.4086,2.4086,1.0,2.5039,2.5039,sku_location_raw_fallback,1.0,1.0,93.94,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,summer_heat_sensitive,3
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,DK_CPH,Copenhagen,Denmark,North_Central,4.7216,4.7216,4.7216,1.0,4.8137,4.8137,sku_location_raw_fallback,1.0,1.0,89.71,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,DK_CPH,Copenhagen,Denmark,North_Central,1.7418,1.7418,1.7418,1.0,1.7556,1.7556,sku_location_raw_fallback,1.0,1.0,125.41,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,DK_CPH,Copenhagen,Denmark,North_Central,8.462,8.462,8.462,1.0,8.49,8.49,sku_location_raw_fallback,1.0,1.0,660.03,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,slow_moving_intermittent,5
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,DK_CPH,Copenhagen,Denmark,North_Central,8.0334,8.0334,8.0334,1.0,8.1194,8.1194,sku_location_raw_fallback,1.0,1.0,68.28,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,DK_CPH,Copenhagen,Denmark,North_Central,6.8589,6.8589,6.8589,1.0,6.8599,6.8599,sku_location_raw_fallback,1.0,1.0,109.74,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,DK_CPH,Copenhagen,Denmark,North_Central,6.6023,6.6023,6.6023,1.0,6.7554,6.7554,sku_location_raw_fallback,1.0,1.0,277.3,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,DK_CPH,Copenhagen,Denmark,North_Central,7.6595,7.6595,7.6595,1.0,7.7892,7.7892,sku_location_raw_fallback,1.0,1.0,68.94,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,DK_CPH,Copenhagen,Denmark,North_Central,6.0522,6.0522,6.0522,1.0,6.1478,6.1478,sku_location_raw_fallback,1.0,1.0,90.78,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,DK_CPH,Copenhagen,Denmark,North_Central,5.2767,5.2767,5.2767,1.0,5.3355,5.3355,sku_location_raw_fallback,1.0,1.0,248.0,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,DK_CPH,Copenhagen,Denmark,North_Central,7.141,7.141,7.141,1.0,7.1709,7.1709,sku_location_raw_fallback,1.0,1.0,42.85,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,DK_CPH,Copenhagen,Denmark,North_Central,5.1241,5.1241,5.1241,1.0,5.0263,5.0263,sku_location_raw_fallback,1.0,1.0,179.35,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,DK_CPH,Copenhagen,Denmark,North_Central,6.0841,6.0841,6.0841,1.0,6.1397,6.1397,sku_location_raw_fallback,1.0,1.0,79.09,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,DK_CPH,Copenhagen,Denmark,North_Central,4.5244,4.5244,4.5244,1.0,4.4971,4.4971,sku_location_raw_fallback,1.0,1.0,42.98,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,DK_CPH,Copenhagen,Denmark,North_Central,4.9206,4.9206,4.9206,1.0,4.9256,4.9256,sku_location_raw_fallback,1.0,1.0,39.36,10.5,-0.2,0.3,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,DE_BER,Berlin,Germany,Central,28.981,28.981,28.981,1.0,28.0284,28.0284,sku_location_raw_fallback,1.0,1.0,217.36,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,DE_BER,Berlin,Germany,Central,9.2294,9.2294,9.2294,1.0,9.4297,9.4297,sku_location_raw_fallback,1.0,1.0,166.13,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,DE_BER,Berlin,Germany,Central,3.5493,3.5493,3.5493,1.0,3.6025,3.6025,sku_location_raw_fallback,1.0,1.0,514.64,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,DE_BER,Berlin,Germany,Central,2.4961,2.4961,2.4961,1.0,2.6448,2.6448,sku_location_raw_fallback,1.0,1.0,97.35,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,summer_heat_sensitive,3
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,DE_BER,Berlin,Germany,Central,5.3841,5.3841,5.3841,1.0,5.4584,5.4584,sku_location_raw_fallback,1.0,1.0,102.3,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,DE_BER,Berlin,Germany,Central,1.7309,1.7309,1.7309,1.0,1.7055,1.7055,sku_location_raw_fallback,1.0,1.0,124.63,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,DE_BER,Berlin,Germany,Central,9.7374,9.7374,9.7374,1.0,10.517,10.517,sku_location_raw_fallback,1.0,1.0,759.52,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,winter_weather_sensitive,4
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,DE_BER,Berlin,Germany,Central,8.2161,8.2161,8.2161,1.0,8.2402,8.2402,sku_location_raw_fallback,1.0,1.0,69.84,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,DE_BER,Berlin,Germany,Central,7.5187,7.5187,7.5187,1.0,7.4432,7.4432,sku_location_raw_fallback,1.0,1.0,120.3,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,DE_BER,Berlin,Germany,Central,6.84,6.84,6.84,1.0,7.0454,7.0454,sku_location_raw_fallback,1.0,1.0,287.28,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,DE_BER,Berlin,Germany,Central,7.6771,7.6771,7.6771,1.0,7.8297,7.8297,sku_location_raw_fallback,1.0,1.0,69.09,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,DE_BER,Berlin,Germany,Central,6.2327,6.2327,6.2327,1.0,6.2625,6.2625,sku_location_raw_fallback,1.0,1.0,93.49,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,DE_BER,Berlin,Germany,Central,5.338,5.338,5.338,1.0,5.3225,5.3225,sku_location_raw_fallback,1.0,1.0,250.89,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,DE_BER,Berlin,Germany,Central,7.4065,7.4065,7.4065,1.0,7.355,7.355,sku_location_raw_fallback,1.0,1.0,44.44,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,DE_BER,Berlin,Germany,Central,5.554,5.554,5.554,1.0,5.4807,5.4807,sku_location_raw_fallback,1.0,1.0,194.39,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,DE_BER,Berlin,Germany,Central,6.3086,6.3086,6.3086,1.0,6.3014,6.3014,sku_location_raw_fallback,1.0,1.0,82.01,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,DE_BER,Berlin,Germany,Central,4.5238,4.5238,4.5238,1.0,4.5902,4.5902,sku_location_raw_fallback,1.0,1.0,42.98,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,DE_BER,Berlin,Germany,Central,5.1063,5.1063,5.1063,1.0,5.0198,5.0198,sku_location_raw_fallback,1.0,1.0,40.85,13.3,3.5,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,PL_WAW,Warsaw,Poland,Central,27.9788,27.9788,27.9788,1.0,28.5102,28.5102,sku_location_raw_fallback,1.0,1.0,209.84,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,PL_WAW,Warsaw,Poland,Central,8.7325,8.7325,8.7325,1.0,8.806,8.806,sku_location_raw_fallback,1.0,1.0,157.18,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,PL_WAW,Warsaw,Poland,Central,3.5893,3.5893,3.5893,1.0,3.5224,3.5224,sku_location_raw_fallback,1.0,1.0,520.45,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,PL_WAW,Warsaw,Poland,Central,2.3277,2.3277,2.3277,1.0,2.4431,2.4431,sku_location_raw_fallback,1.0,1.0,90.78,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,summer_heat_sensitive,3
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,PL_WAW,Warsaw,Poland,Central,5.0789,5.0789,5.0789,1.0,5.2539,5.2539,sku_location_raw_fallback,1.0,1.0,96.5,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,PL_WAW,Warsaw,Poland,Central,1.6812,1.6812,1.6812,1.0,1.7064,1.7064,sku_location_raw_fallback,1.0,1.0,121.05,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,slow_moving_intermittent,5
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,PL_WAW,Warsaw,Poland,Central,10.0617,10.0617,10.0617,1.0,9.8665,9.8665,sku_location_raw_fallback,1.0,1.0,784.81,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,winter_weather_sensitive,4
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,PL_WAW,Warsaw,Poland,Central,7.963,7.963,7.963,1.0,8.0211,8.0211,sku_location_raw_fallback,1.0,1.0,67.69,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,PL_WAW,Warsaw,Poland,Central,7.124,7.124,7.124,1.0,7.214,7.214,sku_location_raw_fallback,1.0,1.0,113.98,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,PL_WAW,Warsaw,Poland,Central,6.5409,6.5409,6.5409,1.0,6.6714,6.6714,sku_location_raw_fallback,1.0,1.0,274.72,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,PL_WAW,Warsaw,Poland,Central,7.8532,7.8532,7.8532,1.0,7.8913,7.8913,sku_location_raw_fallback,1.0,1.0,70.68,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,PL_WAW,Warsaw,Poland,Central,5.9115,5.9115,5.9115,1.0,5.8854,5.8854,sku_location_raw_fallback,1.0,1.0,88.67,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,PL_WAW,Warsaw,Poland,Central,5.1976,5.1976,5.1976,1.0,5.2379,5.2379,sku_location_raw_fallback,1.0,1.0,244.29,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,PL_WAW,Warsaw,Poland,Central,7.1289,7.1289,7.1289,1.0,7.1934,7.1934,sku_location_raw_fallback,1.0,1.0,42.77,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,PL_WAW,Warsaw,Poland,Central,5.2091,5.2091,5.2091,1.0,5.2069,5.2069,sku_location_raw_fallback,1.0,1.0,182.32,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,PL_WAW,Warsaw,Poland,Central,5.9229,5.9229,5.9229,1.0,6.0668,6.0668,sku_location_raw_fallback,1.0,1.0,77.0,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,PL_WAW,Warsaw,Poland,Central,4.5098,4.5098,4.5098,1.0,4.4943,4.4943,sku_location_raw_fallback,1.0,1.0,42.84,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,PL_WAW,Warsaw,Poland,Central,4.7455,4.7455,4.7455,1.0,4.8311,4.8311,sku_location_raw_fallback,1.0,1.0,37.96,11.6,-2.0,3.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,CZ_PRG,Prague,Czechia,Central,28.0074,28.0074,28.0074,1.0,27.1429,27.1429,sku_location_raw_fallback,1.0,1.0,210.06,13.1,1.4,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,CZ_PRG,Prague,Czechia,Central,8.8602,8.8602,8.8602,1.0,8.8965,8.8965,sku_location_raw_fallback,1.0,1.0,159.48,13.1,1.4,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,CZ_PRG,Prague,Czechia,Central,3.2644,3.2644,3.2644,1.0,3.3565,3.3565,sku_location_raw_fallback,1.0,1.0,473.34,13.1,1.4,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,CZ_PRG,Prague,Czechia,Central,2.482,2.482,2.482,1.0,2.7371,2.7371,sku_location_raw_fallback,1.0,1.0,96.8,13.1,1.4,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,summer_heat_sensitive,3
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,CZ_PRG,Prague,Czechia,Central,5.0309,5.0309,5.0309,1.0,5.1493,5.1493,sku_location_raw_fallback,1.0,1.0,95.59,13.1,1.4,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,CZ_PRG,Prague,Czechia,Central,1.6559,1.6559,1.6559,1.0,1.6841,1.6841,sku_location_raw_fallback,1.0,1.0,119.22,13.1,1.4,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,CZ_PRG,Prague,Czechia,Central,10.0259,10.0259,10.0259,1.0,10.2505,10.2505,sku_location_raw_fallback,1.0,1.0,782.02,13.1,1.4,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,winter_weather_sensitive,4
2026-05-13T15:04:08Z,2026-05-17,5,2026-05-17T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,CZ_PRG,Prague,Czechia,Central,8.0863,8.0863,8.0863,1.0,8.1166,8.1166,sku_location_raw_fallback,1.0,1.0,68.73,13.1,1.4,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
