forecast_generated_at_utc,forecast_date,horizon_day,timestamp,sku,part_name,category,seasonality_profile,location_id,city,country_code,climate_zone,predicted_quantity,raw_predicted_quantity,local_guard_prediction,sale_probability,conditional_quantity_if_sale,two_stage_predicted_quantity,prediction_scope,local_calibration_weight,local_calibration_scale,predicted_revenue_eur,temperature_c,temp_change_3d_c,rain_mm,snow_cm,weather_spike_flag,cold_snap_flag,heatwave_flag,is_payday_window,event_type,event_multiplier,segment_name,cluster
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,SE_STO,Stockholm,Sweden,Nordic,5.8464,5.8464,5.8464,1.0,5.8245,5.8245,sku_location_raw_fallback,1.0,1.0,111.08,-4.58,-1.55,0.8,3.87,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,SE_STO,Stockholm,Sweden,Nordic,1.9713,1.9713,1.9713,1.0,1.9636,1.9636,sku_location_raw_fallback,1.0,1.0,141.94,-4.58,-1.55,0.8,3.87,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,SE_STO,Stockholm,Sweden,Nordic,13.9683,13.9683,13.9683,1.0,13.6375,13.6375,sku_location_raw_fallback,1.0,1.0,1089.52,-4.58,-1.55,0.8,3.87,0,0,0,0,none,1.0,winter_weather_sensitive,4
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,SE_STO,Stockholm,Sweden,Nordic,10.1531,10.1531,10.1531,1.0,10.0036,10.0036,sku_location_raw_fallback,1.0,1.0,86.3,-4.58,-1.55,0.8,3.87,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,SE_STO,Stockholm,Sweden,Nordic,8.9719,8.9719,8.9719,1.0,9.0345,9.0345,sku_location_raw_fallback,1.0,1.0,143.55,-4.58,-1.55,0.8,3.87,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,SE_STO,Stockholm,Sweden,Nordic,7.5926,7.5926,7.5926,1.0,7.6855,7.6855,sku_location_raw_fallback,1.0,1.0,318.89,-4.58,-1.55,0.8,3.87,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,SE_STO,Stockholm,Sweden,Nordic,8.7794,8.7794,8.7794,1.0,8.8638,8.8638,sku_location_raw_fallback,1.0,1.0,79.01,-4.58,-1.55,0.8,3.87,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,SE_STO,Stockholm,Sweden,Nordic,6.9177,6.9177,6.9177,1.0,7.0319,7.0319,sku_location_raw_fallback,1.0,1.0,103.77,-4.58,-1.55,0.8,3.87,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,SE_STO,Stockholm,Sweden,Nordic,5.9757,5.9757,5.9757,1.0,6.0509,6.0509,sku_location_raw_fallback,1.0,1.0,280.86,-4.58,-1.55,0.8,3.87,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,SE_STO,Stockholm,Sweden,Nordic,7.9182,7.9182,7.9182,1.0,8.0403,8.0403,sku_location_raw_fallback,1.0,1.0,47.51,-4.58,-1.55,0.8,3.87,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,SE_STO,Stockholm,Sweden,Nordic,6.4513,6.4513,6.4513,1.0,6.5404,6.5404,sku_location_raw_fallback,1.0,1.0,225.8,-4.58,-1.55,0.8,3.87,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,SE_STO,Stockholm,Sweden,Nordic,6.8428,6.8428,6.8428,1.0,6.8586,6.8586,sku_location_raw_fallback,1.0,1.0,88.96,-4.58,-1.55,0.8,3.87,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,SE_STO,Stockholm,Sweden,Nordic,5.2396,5.2396,5.2396,1.0,5.3136,5.3136,sku_location_raw_fallback,1.0,1.0,49.78,-4.58,-1.55,0.8,3.87,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,SE_STO,Stockholm,Sweden,Nordic,5.1643,5.1643,5.1643,1.0,5.2504,5.2504,sku_location_raw_fallback,1.0,1.0,41.31,-4.58,-1.55,0.8,3.87,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,EE_TLL,Tallinn,Estonia,Nordic,43.3919,43.3919,43.3919,1.0,43.9662,43.9662,sku_location_raw_fallback,1.0,1.0,325.44,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,EE_TLL,Tallinn,Estonia,Nordic,9.6691,9.6691,9.6691,1.0,9.7447,9.7447,sku_location_raw_fallback,1.0,1.0,174.04,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.4299,6.4299,6.4299,1.0,6.5185,6.5185,sku_location_raw_fallback,1.0,1.0,932.34,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,EE_TLL,Tallinn,Estonia,Nordic,2.692,2.692,2.692,1.0,2.6423,2.6423,sku_location_raw_fallback,1.0,1.0,104.99,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,summer_heat_sensitive,3
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.7874,5.7874,5.7874,1.0,5.8052,5.8052,sku_location_raw_fallback,1.0,1.0,109.96,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,EE_TLL,Tallinn,Estonia,Nordic,1.902,1.902,1.902,1.0,2.0221,2.0221,sku_location_raw_fallback,1.0,1.0,136.94,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,EE_TLL,Tallinn,Estonia,Nordic,12.8555,12.8555,12.8555,1.0,12.6088,12.6088,sku_location_raw_fallback,1.0,1.0,1002.73,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,winter_weather_sensitive,4
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,EE_TLL,Tallinn,Estonia,Nordic,9.9815,9.9815,9.9815,1.0,9.8538,9.8538,sku_location_raw_fallback,1.0,1.0,84.84,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,EE_TLL,Tallinn,Estonia,Nordic,9.1843,9.1843,9.1843,1.0,9.147,9.147,sku_location_raw_fallback,1.0,1.0,146.95,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,EE_TLL,Tallinn,Estonia,Nordic,7.1589,7.1589,7.1589,1.0,7.309,7.309,sku_location_raw_fallback,1.0,1.0,300.67,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,EE_TLL,Tallinn,Estonia,Nordic,8.3709,8.3709,8.3709,1.0,8.3442,8.3442,sku_location_raw_fallback,1.0,1.0,75.34,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.885,6.885,6.885,1.0,6.9079,6.9079,sku_location_raw_fallback,1.0,1.0,103.27,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.9106,5.9106,5.9106,1.0,6.0185,6.0185,sku_location_raw_fallback,1.0,1.0,277.8,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,EE_TLL,Tallinn,Estonia,Nordic,7.9339,7.9339,7.9339,1.0,8.0496,8.0496,sku_location_raw_fallback,1.0,1.0,47.6,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.3589,6.3589,6.3589,1.0,6.4557,6.4557,sku_location_raw_fallback,1.0,1.0,222.56,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.8834,6.8834,6.8834,1.0,6.9203,6.9203,sku_location_raw_fallback,1.0,1.0,89.48,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.0391,5.0391,5.0391,1.0,5.0883,5.0883,sku_location_raw_fallback,1.0,1.0,47.87,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.2395,5.2395,5.2395,1.0,5.2958,5.2958,sku_location_raw_fallback,1.0,1.0,41.92,-5.32,0.73,0.76,4.47,0,1,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,DK_CPH,Copenhagen,Denmark,North_Central,26.3412,26.3412,26.3412,1.0,27.2426,27.2426,sku_location_raw_fallback,1.0,1.0,197.56,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,DK_CPH,Copenhagen,Denmark,North_Central,8.1002,8.1002,8.1002,1.0,7.99,7.99,sku_location_raw_fallback,1.0,1.0,145.8,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,DK_CPH,Copenhagen,Denmark,North_Central,3.7318,3.7318,3.7318,1.0,3.7491,3.7491,sku_location_raw_fallback,1.0,1.0,541.12,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,DK_CPH,Copenhagen,Denmark,North_Central,2.6299,2.6299,2.6299,1.0,2.6961,2.6961,sku_location_raw_fallback,1.0,1.0,102.57,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,summer_heat_sensitive,3
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,DK_CPH,Copenhagen,Denmark,North_Central,5.1993,5.1993,5.1993,1.0,5.213,5.213,sku_location_raw_fallback,1.0,1.0,98.79,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,DK_CPH,Copenhagen,Denmark,North_Central,1.8581,1.8581,1.8581,1.0,1.8825,1.8825,sku_location_raw_fallback,1.0,1.0,133.78,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,DK_CPH,Copenhagen,Denmark,North_Central,8.5449,8.5449,8.5449,1.0,8.8156,8.8156,sku_location_raw_fallback,1.0,1.0,666.5,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,slow_moving_intermittent,5
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,DK_CPH,Copenhagen,Denmark,North_Central,8.4091,8.4091,8.4091,1.0,8.4342,8.4342,sku_location_raw_fallback,1.0,1.0,71.48,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,DK_CPH,Copenhagen,Denmark,North_Central,7.1951,7.1951,7.1951,1.0,7.1872,7.1872,sku_location_raw_fallback,1.0,1.0,115.12,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,DK_CPH,Copenhagen,Denmark,North_Central,7.153,7.153,7.153,1.0,7.2075,7.2075,sku_location_raw_fallback,1.0,1.0,300.42,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,DK_CPH,Copenhagen,Denmark,North_Central,8.1695,8.1695,8.1695,1.0,8.1897,8.1897,sku_location_raw_fallback,1.0,1.0,73.53,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,DK_CPH,Copenhagen,Denmark,North_Central,6.6249,6.6249,6.6249,1.0,6.6721,6.6721,sku_location_raw_fallback,1.0,1.0,99.37,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,DK_CPH,Copenhagen,Denmark,North_Central,5.7105,5.7105,5.7105,1.0,5.7392,5.7392,sku_location_raw_fallback,1.0,1.0,268.39,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,DK_CPH,Copenhagen,Denmark,North_Central,7.6804,7.6804,7.6804,1.0,7.7623,7.7623,sku_location_raw_fallback,1.0,1.0,46.08,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,DK_CPH,Copenhagen,Denmark,North_Central,5.056,5.056,5.056,1.0,5.1556,5.1556,sku_location_raw_fallback,1.0,1.0,176.96,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,DK_CPH,Copenhagen,Denmark,North_Central,6.5746,6.5746,6.5746,1.0,6.6551,6.6551,sku_location_raw_fallback,1.0,1.0,85.47,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,DK_CPH,Copenhagen,Denmark,North_Central,4.8215,4.8215,4.8215,1.0,4.9504,4.9504,sku_location_raw_fallback,1.0,1.0,45.8,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,DK_CPH,Copenhagen,Denmark,North_Central,5.0897,5.0897,5.0897,1.0,5.1807,5.1807,sku_location_raw_fallback,1.0,1.0,40.72,2.2,1.4,0.75,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,DE_BER,Berlin,Germany,Central,29.4614,29.4614,29.4614,1.0,28.9973,28.9973,sku_location_raw_fallback,1.0,1.0,220.96,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,DE_BER,Berlin,Germany,Central,8.7806,8.7806,8.7806,1.0,8.8657,8.8657,sku_location_raw_fallback,1.0,1.0,158.05,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,DE_BER,Berlin,Germany,Central,3.7283,3.7283,3.7283,1.0,3.7622,3.7622,sku_location_raw_fallback,1.0,1.0,540.6,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,DE_BER,Berlin,Germany,Central,2.6459,2.6459,2.6459,1.0,2.602,2.602,sku_location_raw_fallback,1.0,1.0,103.19,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,summer_heat_sensitive,3
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,DE_BER,Berlin,Germany,Central,5.6264,5.6264,5.6264,1.0,5.5922,5.5922,sku_location_raw_fallback,1.0,1.0,106.9,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,DE_BER,Berlin,Germany,Central,1.883,1.883,1.883,1.0,1.8784,1.8784,sku_location_raw_fallback,1.0,1.0,135.57,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,DE_BER,Berlin,Germany,Central,8.7566,8.7566,8.7566,1.0,8.846,8.846,sku_location_raw_fallback,1.0,1.0,683.01,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,winter_weather_sensitive,4
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,DE_BER,Berlin,Germany,Central,8.4525,8.4525,8.4525,1.0,8.5212,8.5212,sku_location_raw_fallback,1.0,1.0,71.85,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,DE_BER,Berlin,Germany,Central,7.8084,7.8084,7.8084,1.0,7.8957,7.8957,sku_location_raw_fallback,1.0,1.0,124.93,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,DE_BER,Berlin,Germany,Central,7.3952,7.3952,7.3952,1.0,7.579,7.579,sku_location_raw_fallback,1.0,1.0,310.6,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,DE_BER,Berlin,Germany,Central,8.2295,8.2295,8.2295,1.0,8.2202,8.2202,sku_location_raw_fallback,1.0,1.0,74.07,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,DE_BER,Berlin,Germany,Central,6.7462,6.7462,6.7462,1.0,6.7633,6.7633,sku_location_raw_fallback,1.0,1.0,101.19,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,DE_BER,Berlin,Germany,Central,5.6718,5.6718,5.6718,1.0,5.7269,5.7269,sku_location_raw_fallback,1.0,1.0,266.57,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,DE_BER,Berlin,Germany,Central,7.7507,7.7507,7.7507,1.0,7.8116,7.8116,sku_location_raw_fallback,1.0,1.0,46.5,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,DE_BER,Berlin,Germany,Central,5.9608,5.9608,5.9608,1.0,5.9557,5.9557,sku_location_raw_fallback,1.0,1.0,208.63,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,DE_BER,Berlin,Germany,Central,6.768,6.768,6.768,1.0,6.8005,6.8005,sku_location_raw_fallback,1.0,1.0,87.98,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,DE_BER,Berlin,Germany,Central,4.9239,4.9239,4.9239,1.0,4.9534,4.9534,sku_location_raw_fallback,1.0,1.0,46.78,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,DE_BER,Berlin,Germany,Central,5.1188,5.1188,5.1188,1.0,5.1813,5.1813,sku_location_raw_fallback,1.0,1.0,40.95,-1.2,-1.08,1.35,2.44,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,PL_WAW,Warsaw,Poland,Central,28.2053,28.2053,28.2053,1.0,28.9761,28.9761,sku_location_raw_fallback,1.0,1.0,211.54,-1.59,-0.68,0.74,2.23,0,0,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,PL_WAW,Warsaw,Poland,Central,8.6862,8.6862,8.6862,1.0,8.9714,8.9714,sku_location_raw_fallback,1.0,1.0,156.35,-1.59,-0.68,0.74,2.23,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,PL_WAW,Warsaw,Poland,Central,3.7783,3.7783,3.7783,1.0,3.8034,3.8034,sku_location_raw_fallback,1.0,1.0,547.86,-1.59,-0.68,0.74,2.23,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-06,6,2026-01-06T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,PL_WAW,Warsaw,Poland,Central,2.6025,2.6025,2.6025,1.0,2.5929,2.5929,sku_location_raw_fallback,1.0,1.0,101.5,-1.59,-0.68,0.74,2.23,0,0,0,0,none,1.0,summer_heat_sensitive,3
