timestamp,timestamp_utc,date,location_id,city,country_code,is_payday,is_payday_window,is_holiday,is_school_holiday,event_name,event_type,affected_categories,event_multiplier,promotion_flag,service_campaign_flag
2025-05-17T00:00:00+02:00,2025-05-16T22:00:00+00:00,2025-05-17,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-05-18T00:00:00+02:00,2025-05-17T22:00:00+00:00,2025-05-18,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-05-19T00:00:00+02:00,2025-05-18T22:00:00+00:00,2025-05-19,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-05-20T00:00:00+02:00,2025-05-19T22:00:00+00:00,2025-05-20,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-05-21T00:00:00+02:00,2025-05-20T22:00:00+00:00,2025-05-21,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-05-22T00:00:00+02:00,2025-05-21T22:00:00+00:00,2025-05-22,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-05-23T00:00:00+02:00,2025-05-22T22:00:00+00:00,2025-05-23,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-05-24T00:00:00+02:00,2025-05-23T22:00:00+00:00,2025-05-24,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window|pollen_filter_season,payday|seasonal_demand,maintenance|brakes|tires|battery|filters,1.113,0,0
2025-05-25T00:00:00+02:00,2025-05-24T22:00:00+00:00,2025-05-25,DK_CPH,Copenhagen,DK,1,1,0,0,salary_window|pollen_filter_season,payday|seasonal_demand,maintenance|brakes|tires|battery|filters,1.155,0,0
2025-05-26T00:00:00+02:00,2025-05-25T22:00:00+00:00,2025-05-26,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window|pollen_filter_season,payday|seasonal_demand,maintenance|brakes|tires|battery|filters,1.113,0,0
2025-05-27T00:00:00+02:00,2025-05-26T22:00:00+00:00,2025-05-27,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-05-28T00:00:00+02:00,2025-05-27T22:00:00+00:00,2025-05-28,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-05-29T00:00:00+02:00,2025-05-28T22:00:00+00:00,2025-05-29,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window|pollen_filter_season,payday|seasonal_demand,maintenance|brakes|tires|battery|filters,1.113,0,0
2025-05-30T00:00:00+02:00,2025-05-29T22:00:00+00:00,2025-05-30,DK_CPH,Copenhagen,DK,1,1,0,0,salary_window|pollen_filter_season,payday|seasonal_demand,maintenance|brakes|tires|battery|filters,1.155,0,0
2025-05-31T00:00:00+02:00,2025-05-30T22:00:00+00:00,2025-05-31,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window|pollen_filter_season,payday|seasonal_demand,maintenance|brakes|tires|battery|filters,1.113,0,0
2025-06-01T00:00:00+02:00,2025-05-31T22:00:00+00:00,2025-06-01,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-06-02T00:00:00+02:00,2025-06-01T22:00:00+00:00,2025-06-02,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-06-03T00:00:00+02:00,2025-06-02T22:00:00+00:00,2025-06-03,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-06-04T00:00:00+02:00,2025-06-03T22:00:00+00:00,2025-06-04,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-06-05T00:00:00+02:00,2025-06-04T22:00:00+00:00,2025-06-05,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-06-06T00:00:00+02:00,2025-06-05T22:00:00+00:00,2025-06-06,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-06-07T00:00:00+02:00,2025-06-06T22:00:00+00:00,2025-06-07,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-06-08T00:00:00+02:00,2025-06-07T22:00:00+00:00,2025-06-08,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-06-09T00:00:00+02:00,2025-06-08T22:00:00+00:00,2025-06-09,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-06-10T00:00:00+02:00,2025-06-09T22:00:00+00:00,2025-06-10,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-06-11T00:00:00+02:00,2025-06-10T22:00:00+00:00,2025-06-11,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-06-12T00:00:00+02:00,2025-06-11T22:00:00+00:00,2025-06-12,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-06-13T00:00:00+02:00,2025-06-12T22:00:00+00:00,2025-06-13,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-06-14T00:00:00+02:00,2025-06-13T22:00:00+00:00,2025-06-14,DK_CPH,Copenhagen,DK,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2025-06-15T00:00:00+02:00,2025-06-14T22:00:00+00:00,2025-06-15,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start|pollen_filter_season,holiday_travel|seasonal_demand,maintenance|summer_fluids|consumables|filters,1.218,0,0
2025-06-16T00:00:00+02:00,2025-06-15T22:00:00+00:00,2025-06-16,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-06-17T00:00:00+02:00,2025-06-16T22:00:00+00:00,2025-06-17,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-06-18T00:00:00+02:00,2025-06-17T22:00:00+00:00,2025-06-18,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-06-19T00:00:00+02:00,2025-06-18T22:00:00+00:00,2025-06-19,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-06-20T00:00:00+02:00,2025-06-19T22:00:00+00:00,2025-06-20,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-06-21T00:00:00+02:00,2025-06-20T22:00:00+00:00,2025-06-21,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-06-22T00:00:00+02:00,2025-06-21T22:00:00+00:00,2025-06-22,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-06-23T00:00:00+02:00,2025-06-22T22:00:00+00:00,2025-06-23,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-06-24T00:00:00+02:00,2025-06-23T22:00:00+00:00,2025-06-24,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window|summer_road_trip_start,payday|holiday_travel,maintenance|brakes|tires|battery|summer_fluids|consumables|filters,1.23,0,0
2025-06-25T00:00:00+02:00,2025-06-24T22:00:00+00:00,2025-06-25,DK_CPH,Copenhagen,DK,1,1,0,0,salary_window|summer_road_trip_start,payday|holiday_travel,maintenance|brakes|tires|battery|summer_fluids|consumables|filters,1.276,0,0
2025-06-26T00:00:00+02:00,2025-06-25T22:00:00+00:00,2025-06-26,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window|summer_road_trip_start,payday|holiday_travel,maintenance|brakes|tires|battery|summer_fluids|consumables|filters,1.23,0,0
2025-06-27T00:00:00+02:00,2025-06-26T22:00:00+00:00,2025-06-27,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-06-28T00:00:00+02:00,2025-06-27T22:00:00+00:00,2025-06-28,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-06-29T00:00:00+02:00,2025-06-28T22:00:00+00:00,2025-06-29,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window|summer_road_trip_start,payday|holiday_travel,maintenance|brakes|tires|battery|summer_fluids|consumables|filters,1.23,0,0
2025-06-30T00:00:00+02:00,2025-06-29T22:00:00+00:00,2025-06-30,DK_CPH,Copenhagen,DK,1,1,0,0,salary_window|summer_road_trip_start,payday|holiday_travel,maintenance|brakes|tires|battery|summer_fluids|consumables|filters,1.276,0,0
2025-07-01T00:00:00+02:00,2025-06-30T22:00:00+00:00,2025-07-01,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-02T00:00:00+02:00,2025-07-01T22:00:00+00:00,2025-07-02,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-03T00:00:00+02:00,2025-07-02T22:00:00+00:00,2025-07-03,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-04T00:00:00+02:00,2025-07-03T22:00:00+00:00,2025-07-04,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-05T00:00:00+02:00,2025-07-04T22:00:00+00:00,2025-07-05,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-06T00:00:00+02:00,2025-07-05T22:00:00+00:00,2025-07-06,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-07T00:00:00+02:00,2025-07-06T22:00:00+00:00,2025-07-07,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-08T00:00:00+02:00,2025-07-07T22:00:00+00:00,2025-07-08,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-09T00:00:00+02:00,2025-07-08T22:00:00+00:00,2025-07-09,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-10T00:00:00+02:00,2025-07-09T22:00:00+00:00,2025-07-10,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-11T00:00:00+02:00,2025-07-10T22:00:00+00:00,2025-07-11,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-12T00:00:00+02:00,2025-07-11T22:00:00+00:00,2025-07-12,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-13T00:00:00+02:00,2025-07-12T22:00:00+00:00,2025-07-13,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-14T00:00:00+02:00,2025-07-13T22:00:00+00:00,2025-07-14,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-15T00:00:00+02:00,2025-07-14T22:00:00+00:00,2025-07-15,DK_CPH,Copenhagen,DK,0,0,0,0,summer_road_trip_start,holiday_travel,maintenance|summer_fluids|consumables|filters,1.16,0,0
2025-07-20T00:00:00+02:00,2025-07-19T22:00:00+00:00,2025-07-20,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-07-21T00:00:00+02:00,2025-07-20T22:00:00+00:00,2025-07-21,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-07-22T00:00:00+02:00,2025-07-21T22:00:00+00:00,2025-07-22,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-07-23T00:00:00+02:00,2025-07-22T22:00:00+00:00,2025-07-23,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-07-24T00:00:00+02:00,2025-07-23T22:00:00+00:00,2025-07-24,DK_CPH,Copenhagen,DK,0,1,0,1,salary_window|summer_holiday_season,payday|school_holiday,maintenance|brakes|tires|battery|consumables|ac_cooling,1.145,0,0
2025-07-25T00:00:00+02:00,2025-07-24T22:00:00+00:00,2025-07-25,DK_CPH,Copenhagen,DK,1,1,0,1,salary_window|summer_holiday_season,payday|school_holiday,maintenance|brakes|tires|battery|consumables|ac_cooling,1.188,0,0
2025-07-26T00:00:00+02:00,2025-07-25T22:00:00+00:00,2025-07-26,DK_CPH,Copenhagen,DK,0,1,0,1,salary_window|summer_holiday_season,payday|school_holiday,maintenance|brakes|tires|battery|consumables|ac_cooling,1.145,0,0
2025-07-27T00:00:00+02:00,2025-07-26T22:00:00+00:00,2025-07-27,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-07-28T00:00:00+02:00,2025-07-27T22:00:00+00:00,2025-07-28,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-07-29T00:00:00+02:00,2025-07-28T22:00:00+00:00,2025-07-29,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-07-30T00:00:00+02:00,2025-07-29T22:00:00+00:00,2025-07-30,DK_CPH,Copenhagen,DK,0,1,0,1,salary_window|summer_holiday_season,payday|school_holiday,maintenance|brakes|tires|battery|consumables|ac_cooling,1.145,0,0
2025-07-31T00:00:00+02:00,2025-07-30T22:00:00+00:00,2025-07-31,DK_CPH,Copenhagen,DK,1,1,0,1,salary_window|summer_holiday_season,payday|school_holiday,maintenance|brakes|tires|battery|consumables|ac_cooling,1.188,0,0
2025-08-01T00:00:00+02:00,2025-07-31T22:00:00+00:00,2025-08-01,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-02T00:00:00+02:00,2025-08-01T22:00:00+00:00,2025-08-02,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-03T00:00:00+02:00,2025-08-02T22:00:00+00:00,2025-08-03,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-04T00:00:00+02:00,2025-08-03T22:00:00+00:00,2025-08-04,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-05T00:00:00+02:00,2025-08-04T22:00:00+00:00,2025-08-05,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-06T00:00:00+02:00,2025-08-05T22:00:00+00:00,2025-08-06,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-07T00:00:00+02:00,2025-08-06T22:00:00+00:00,2025-08-07,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-08T00:00:00+02:00,2025-08-07T22:00:00+00:00,2025-08-08,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-09T00:00:00+02:00,2025-08-08T22:00:00+00:00,2025-08-09,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-10T00:00:00+02:00,2025-08-09T22:00:00+00:00,2025-08-10,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-11T00:00:00+02:00,2025-08-10T22:00:00+00:00,2025-08-11,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-12T00:00:00+02:00,2025-08-11T22:00:00+00:00,2025-08-12,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-13T00:00:00+02:00,2025-08-12T22:00:00+00:00,2025-08-13,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-14T00:00:00+02:00,2025-08-13T22:00:00+00:00,2025-08-14,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-15T00:00:00+02:00,2025-08-14T22:00:00+00:00,2025-08-15,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-16T00:00:00+02:00,2025-08-15T22:00:00+00:00,2025-08-16,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-17T00:00:00+02:00,2025-08-16T22:00:00+00:00,2025-08-17,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-18T00:00:00+02:00,2025-08-17T22:00:00+00:00,2025-08-18,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-19T00:00:00+02:00,2025-08-18T22:00:00+00:00,2025-08-19,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-20T00:00:00+02:00,2025-08-19T22:00:00+00:00,2025-08-20,DK_CPH,Copenhagen,DK,0,0,0,1,summer_holiday_season,school_holiday,maintenance|consumables|ac_cooling,1.08,0,0
2025-08-24T00:00:00+02:00,2025-08-23T22:00:00+00:00,2025-08-24,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2025-08-25T00:00:00+02:00,2025-08-24T22:00:00+00:00,2025-08-25,DK_CPH,Copenhagen,DK,1,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.1,0,0
2025-08-26T00:00:00+02:00,2025-08-25T22:00:00+00:00,2025-08-26,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2025-08-28T00:00:00+02:00,2025-08-27T22:00:00+00:00,2025-08-28,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2025-08-29T00:00:00+02:00,2025-08-28T22:00:00+00:00,2025-08-29,DK_CPH,Copenhagen,DK,1,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.1,0,0
2025-08-30T00:00:00+02:00,2025-08-29T22:00:00+00:00,2025-08-30,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2025-09-24T00:00:00+02:00,2025-09-23T22:00:00+00:00,2025-09-24,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2025-09-25T00:00:00+02:00,2025-09-24T22:00:00+00:00,2025-09-25,DK_CPH,Copenhagen,DK,1,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.1,0,0
2025-09-26T00:00:00+02:00,2025-09-25T22:00:00+00:00,2025-09-26,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2025-09-29T00:00:00+02:00,2025-09-28T22:00:00+00:00,2025-09-29,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2025-09-30T00:00:00+02:00,2025-09-29T22:00:00+00:00,2025-09-30,DK_CPH,Copenhagen,DK,1,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.1,0,0
2025-10-01T00:00:00+02:00,2025-09-30T22:00:00+00:00,2025-10-01,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-02T00:00:00+02:00,2025-10-01T22:00:00+00:00,2025-10-02,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-03T00:00:00+02:00,2025-10-02T22:00:00+00:00,2025-10-03,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-04T00:00:00+02:00,2025-10-03T22:00:00+00:00,2025-10-04,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-05T00:00:00+02:00,2025-10-04T22:00:00+00:00,2025-10-05,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-06T00:00:00+02:00,2025-10-05T22:00:00+00:00,2025-10-06,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-07T00:00:00+02:00,2025-10-06T22:00:00+00:00,2025-10-07,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-08T00:00:00+02:00,2025-10-07T22:00:00+00:00,2025-10-08,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-09T00:00:00+02:00,2025-10-08T22:00:00+00:00,2025-10-09,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-10T00:00:00+02:00,2025-10-09T22:00:00+00:00,2025-10-10,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-11T00:00:00+02:00,2025-10-10T22:00:00+00:00,2025-10-11,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-12T00:00:00+02:00,2025-10-11T22:00:00+00:00,2025-10-12,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-13T00:00:00+02:00,2025-10-12T22:00:00+00:00,2025-10-13,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-14T00:00:00+02:00,2025-10-13T22:00:00+00:00,2025-10-14,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-15T00:00:00+02:00,2025-10-14T22:00:00+00:00,2025-10-15,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-16T00:00:00+02:00,2025-10-15T22:00:00+00:00,2025-10-16,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-17T00:00:00+02:00,2025-10-16T22:00:00+00:00,2025-10-17,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-18T00:00:00+02:00,2025-10-17T22:00:00+00:00,2025-10-18,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-19T00:00:00+02:00,2025-10-18T22:00:00+00:00,2025-10-19,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-20T00:00:00+02:00,2025-10-19T22:00:00+00:00,2025-10-20,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-21T00:00:00+02:00,2025-10-20T22:00:00+00:00,2025-10-21,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-22T00:00:00+02:00,2025-10-21T22:00:00+00:00,2025-10-22,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-23T00:00:00+02:00,2025-10-22T22:00:00+00:00,2025-10-23,DK_CPH,Copenhagen,DK,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2025-10-24T00:00:00+02:00,2025-10-23T22:00:00+00:00,2025-10-24,DK_CPH,Copenhagen,DK,0,1,0,0,salary_window|winter_readiness_campaign,payday|seasonal_campaign,maintenance|brakes|tires|battery|winter_fluids|wipers|coolant|lighting|accessories,1.166,0,1
